Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,490,"Other Asia, nes",S19,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1200,,2029,2029.54,1750.57,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,528,Netherlands,NLD,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,4,,54,54.4,43.75,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,568,"Other Europe, nes",E19,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,227,,446,446.23,388.81,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,620,Portugal,PRT,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,12052,,26372,26372.73,23594.28,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,699,India,IND,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,4814,,8975,8975.03,8180.75,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,716,Zimbabwe,ZWE,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,102,,57,57.49,49.68,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,748,Eswatini,SWZ,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,3,,46,46.97,40.83,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,757,Switzerland,CHE,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,3939,,8007,8007.94,1788.6,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,764,Thailand,THA,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,68,,130,130.33,120.3,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,784,United Arab Emirates,ARE,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,24442,,35694,35694.05,30702.4,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,792,Turkey,TUR,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,14,,27,27.01,24.63,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,826,United Kingdom,GBR,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,784,,1481,1481.43,1280.25,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,842,USA,USA,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,7027,,15384,15384.78,13376.43,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,156,China,CHN,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,71410,,102308,102308.95,90194.78,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,710,South Africa,ZAF,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,286327,,476284,476284.66,449918.07,0
H5,2018,2018,2018,6,1,0,M,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,524100,,853837,853837.11,758904.4,0
H5,2018,2018,2018,6,1,0,X,508,Mozambique,MOZ,591,Panama,PAN,899,"Areas, nes",_X ,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,10,,453,,453.66,0
H5,2018,2018,2018,6,1,0,X,508,Mozambique,MOZ,620,Portugal,PRT,899,"Areas, nes",_X ,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,561,,453,,453.99,0
H5,2018,2018,2018,6,1,0,X,508,Mozambique,MOZ,591,Panama,PAN,899,"Areas, nes",_X ,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,10,,453,,453.66,0
H5,2018,2018,2018,6,1,0,X,508,Mozambique,MOZ,620,Portugal,PRT,899,"Areas, nes",_X ,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,561,,453,,453.99,0
H5,2018,2018,2018,6,1,0,X,508,Mozambique,MOZ,0,World,W00,899,"Areas, nes",_X ,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,571,,907,,907.65,0
H5,2018,2018,2018,6,1,0,X,508,Mozambique,MOZ,0,World,W00,899,"Areas, nes",_X ,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,571,,907,,907.65,0
H5,2018,2018,2018,6,1,0,X,508,Mozambique,MOZ,591,Panama,PAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,10,,453,,453.66,0
H5,2018,2018,2018,6,1,0,X,508,Mozambique,MOZ,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,561,,453,,453.99,0
H5,2018,2018,2018,6,1,0,X,508,Mozambique,MOZ,591,Panama,PAN,0,World,W00,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,10,,453,,453.66,0
H5,2018,2018,2018,6,1,0,X,508,Mozambique,MOZ,620,Portugal,PRT,0,World,W00,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,561,,453,,453.99,0
H5,2018,2018,2018,6,1,0,X,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,2100,Sea,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,571,,907,,907.65,0
H5,2018,2018,2018,6,1,0,X,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,571,,907,,907.65,0
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,4,Afghanistan,AFG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,1,1,0,6,6.25,0,2
H5,2019,2019,2019,6,1,0,X,508,Mozambique,MOZ,24,Angola,AGO,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,7,8,kg,9,9,0,60,0,60.85,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,46173,46173,0,83262,83262.22,0,2
H5,2019,2019,2019,6,1,0,X,508,Mozambique,MOZ,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,28,8,kg,28,28,0,231,0,231.37,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,2,2,0,3,3.99,0,2
H5,2019,2019,2019,6,1,0,X,508,Mozambique,MOZ,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,11,8,kg,2,2,0,91,0,91.85,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,101938,101938,0,160346,160346.21,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,5,5,0,14,14.85,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,172,172,0,399,399.24,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,29902,29902,0,80690,80690.44,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,449,449,0,836,836.35,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,85,85,0,549,549.83,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,1,1,0,8,8.58,0,2
H5,2019,2019,2019,6,1,0,X,508,Mozambique,MOZ,422,Lebanon,LBN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,24,8,kg,93,93,0,199,0,199.32,2
H5,2019,2019,2019,6,1,0,X,508,Mozambique,MOZ,454,Malawi,MWI,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,70,8,kg,200,200,0,565,0,565.35,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,100,100,0,677,677.5,0,2
H5,2019,2019,2019,6,1,0,X,508,Mozambique,MOZ,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,37,8,kg,9,9,0,299,0,299.25,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,1161,1161,0,4020,4020.4,0,2
H5,2019,2019,2019,6,1,0,X,508,Mozambique,MOZ,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,225,8,kg,9,9,0,1803,0,1803.67,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,566,Nigeria,NGA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,1236,1236,0,2343,2343.6,0,2
H5,2019,2019,2019,6,1,0,X,508,Mozambique,MOZ,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,29,8,kg,334,334,0,234,0,234.56,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,43661,43661,0,51375,51375.35,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,660,Anguilla,AIA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,212,212,0,395,395.12,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,1314,1314,0,1564,1564.86,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,269490,269490,0,381465,381465.87,0,2
H5,2019,2019,2019,6,1,0,X,508,Mozambique,MOZ,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,94,8,kg,5,5,0,752,0,752.89,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,213,213,0,403,403.94,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,1701,1701,0,5918,5918.23,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,5002,5002,0,10702,10702.97,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,2366,2366,0,4399,4399.97,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,184,184,0,334,334.88,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,8453,8453,0,15180,15180.77,0,2
H5,2019,2019,2019,6,1,0,M,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,8,kg,513821,513821,0,804901,804901.42,0,2
H5,2019,2019,2019,6,1,0,X,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",5,u,529,8,kg,689,689,0,4239,0,4239.11,2
H0,2000,2000,2000,6,1,0,M,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,1997,-1,N/A,,1997,,121357,121357,,6
H0,2000,2000,2000,6,1,0,M,508,Mozambique,MOZ,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,1,-1,N/A,,1,,81,81,,6
H0,2000,2000,2000,6,1,0,M,508,Mozambique,MOZ,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,40,-1,N/A,,40,,2460,2460,,6
H0,2000,2000,2000,6,1,0,M,508,Mozambique,MOZ,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,162,-1,N/A,,162,,9843,9843,,6
H0,2000,2000,2000,6,1,0,M,508,Mozambique,MOZ,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,270,-1,N/A,,270,,16392,16392,,6
H0,2000,2000,2000,6,1,0,M,508,Mozambique,MOZ,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,41,-1,N/A,,41,,2502,2502,,6
H0,2000,2000,2000,6,1,0,M,508,Mozambique,MOZ,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,888,-1,N/A,,888,,53966,53966,,6
H0,2000,2000,2000,6,1,0,M,508,Mozambique,MOZ,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,594,-1,N/A,,594,,36112,36112,,6
H1,2001,2001,2001,6,1,0,M,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,606,-1,N/A,,606,,36725,36725,,6
H1,2001,2001,2001,6,1,0,M,508,Mozambique,MOZ,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,185,-1,N/A,,185,,11215,11215,,6
H1,2001,2001,2001,6,1,0,M,508,Mozambique,MOZ,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,1,-1,N/A,,1,,75,75,,6
H1,2001,2001,2001,6,1,0,M,508,Mozambique,MOZ,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,23,-1,N/A,,23,,1401,1401,,6
H1,2001,2001,2001,6,1,0,M,508,Mozambique,MOZ,716,Zimbabwe,ZWE,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,1,-1,N/A,,1,,49,49,,6
H1,2001,2001,2001,6,1,0,M,508,Mozambique,MOZ,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,396,-1,N/A,,396,,23984,23984,,6
H1,2001,2001,2001,6,1,0,X,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,18,-1,N/A,,18,,1387,,1387,6
H1,2001,2001,2001,6,1,0,X,508,Mozambique,MOZ,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,18,-1,N/A,,18,,1387,,1387,6
H2,2002,2002,2002,6,1,0,M,508,Mozambique,MOZ,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,2968,-1,N/A,,2968,,182627,182627,,6
H2,2002,2002,2002,6,1,0,M,508,Mozambique,MOZ,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,41,-1,N/A,,41,,2512,2512,,6
H2,2002,2002,2002,6,1,0,M,508,Mozambique,MOZ,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,55,-1,N/A,,55,,3356,3356,,6
H2,2002,2002,2002,6,1,0,M,508,Mozambique,MOZ,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,197,-1,N/A,,197,,12117,12117,,6
H2,2002,2002,2002,6,1,0,M,508,Mozambique,MOZ,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,901920,"Therapeutic respiration apparatus; ozone, oxygen, aerosol therapy apparatus; artificial respiration or other therapeutic respiration apparatus",8,kg,11,-1,N/A,,11,,649,649,,6
