Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,32002,0,179924,179924.24,,6
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,702,Singapore,SGP,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,61,0,1272,1272.67,,6
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,61,0,1272,1272.67,,6
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,3100,Railway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,65,0,45,45.78,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3100,Railway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,25,0,15,15.07,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,9000,Not elsewhere classified,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,25,0,1004,1004,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,36,Australia,AUS,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,33,0,37,37.27,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,584,0,2577,2577.1,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,302,0,622,622.02,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,389,0,1283,1283.12,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1117,0,1090,1090.66,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,3067,0,16183,16183.38,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,51,0,591,591.27,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1636,0,5932,5932.16,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,210,0,398,398.45,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,699,India,IND,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,47,0,112,112.04,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,208,Denmark,DNK,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,2546,0,878,878.86,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,11192,0,13197,13197.68,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,16256,0,157388,157388.37,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,5492,0,21793,21793.55,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,9000,Not elsewhere classified,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,25,0,1004,1004,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3100,Railway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,90,0,60,60.85,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,794,0,67492,67492.87,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,102,0,15073,15073.58,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,151,0,2119,2119.72,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,39,0,4741,4741.69,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,3,0,473,473.32,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,7,0,459,459.76,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,178,Congo,COG,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,0,0,345,345,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,699,India,IND,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,457,0,43383,43383.69,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,28,0,310,310.26,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,178,Congo,COG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,0,0,345,345,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,2546,0,878,878.86,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,33,0,37,37.27,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,504,0,43495,43495.73,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,2248,0,8819,8819.52,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,213,0,871,871.77,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,428,0,6024,6024.81,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1175,0,2141,2141.69,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,14475,0,31546,31546.56,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,16711,0,174103,174103.04,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,0,48,48.68,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,0,37,37.66,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,0,60,60.04,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,516,Namibia,NAM,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,0,439,439.47,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,0,152,152.74,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,276,Germany,DEU,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,0,48,48.68,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,380,Italy,ITA,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,0,37,37.66,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,458,Malaysia,MYS,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,0,60,60.04,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,516,Namibia,NAM,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,0,439,439.47,,2
H3,2012,2012,2012,6,1,0,M,716,Zimbabwe,ZWE,792,Turkey,TUR,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,0,152,152.74,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,16351,0,24082,24082.28,,6
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,9272,0,6659,6659.15,,6
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,42051,0,438053,438053.05,,6
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,30816,0,352808,352808.31,,6
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,72,Botswana,BWA,0,World,W00,C00,All CPCs,3100,Railway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,23,0,1662,1662.47,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,3100,Railway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,491,0,244,244.4,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,9000,Not elsewhere classified,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,70,0,1927,1927.07,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,208,Denmark,DNK,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,2084,0,8534,8534.26,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,276,Germany,DEU,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,28,0,297,297,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,380,Italy,ITA,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,15,0,252,252.75,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,0,0,30,30,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,180,0,981,981.79,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,102,0,202,202.39,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,127,0,1340,1340.45,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,761,0,543,543.07,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,6294,0,10047,10047.94,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,292,0,1980,1980.81,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,72,Botswana,BWA,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,20,0,444,444.04,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,137,0,27895,27895.59,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,894,Zambia,ZMB,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,100,0,358,358.94,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,333,0,1927,1927.76,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,36,Australia,AUS,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,27,0,190,190.87,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,380,Italy,ITA,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,20,0,296,296.96,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,396,0,1549,1549.2,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,702,Singapore,SGP,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,137,0,6047,6047.73,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,40,0,625,625,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,3200,Road,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,20041,0,304832,304832.26,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,2200,Inland waterway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,9592,0,22229,22229.65,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,3100,Railway,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,514,0,1906,1906.87,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,9000,Not elsewhere classified,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,70,0,1927,1927.07,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,0,World,W00,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1059,0,59181,59181.15,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,710,South Africa,ZAF,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,283,0,24745,24745.4,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,36,Australia,AUS,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,0,327,327.17,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,56,Belgium,BEL,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,0,0,44,44.39,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,208,Denmark,DNK,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,0,0,1515,1515.7,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,246,Finland,FIN,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,4,0,31,31.78,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,376,Israel,ISR,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,32,0,12331,12331.31,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,6,0,168,168.91,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,528,Netherlands,NLD,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,5,0,106,106.12,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,566,Nigeria,NGA,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,6,0,38,38,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,724,Spain,ESP,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,58,0,452,452.19,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,380,Italy,ITA,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,31,0,871,871.47,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,276,Germany,DEU,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,1,0,1395,1395.64,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,300,0,7889,7889.49,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,842,USA,USA,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,13,0,889,889.63,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,156,China,CHN,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,293,0,7130,7130.79,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,17,0,1106,1106.65,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,372,Ireland,IRL,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,2,0,105,105.2,,2
H4,2013,2013,2013,6,1,0,M,716,Zimbabwe,ZWE,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,1000,Air,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",-1,N/A,0,-1,N/A,0,2,0,31,31.31,,2
