Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2017,2017,2017,6,1,0,M,454,Malawi,MWI,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,8,5,u,30,8,,144,144.865,,0
H4,2017,2017,2017,6,1,0,M,454,Malawi,MWI,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,56,5,u,250,56,,154,154.947,,0
H4,2017,2017,2017,6,1,0,M,454,Malawi,MWI,642,Romania,ROU,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,7,5,u,47,7,,342,342.299,,0
H4,2017,2017,2017,6,1,0,M,454,Malawi,MWI,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,191,5,u,740,191,,373,373.302,,0
H4,2017,2017,2017,6,1,0,M,454,Malawi,MWI,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1233,5,u,1085,1233,,4676,4676.761,,0
H4,2017,2017,2017,6,1,0,M,454,Malawi,MWI,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,240,5,u,550,240,,555,555.599,,0
H4,2017,2017,2017,6,1,0,M,454,Malawi,MWI,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,297,5,u,785,297,,642,642.773,,0
H4,2017,2017,2017,6,1,0,M,454,Malawi,MWI,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,10,5,u,1,10,,467,467.581,,0
H4,2017,2017,2017,6,1,0,X,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,4,5,u,42,4,,161,,161.721,0
H4,2017,2017,2017,6,1,0,X,454,Malawi,MWI,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,4,5,u,42,4,,161,,161.721,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,414,Kuwait,KWT,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,65,8,kg,65,65,0,325,325.03,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,4947,8,kg,4947,4947,0,74084,74084.02,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,141,8,kg,141,141,0,409,409.83,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1536,8,kg,1536,1536,0,4326,4326.78,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,150,8,kg,150,150,0,589,589.31,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,300,8,kg,300,300,0,2035,2035.62,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1701,8,kg,1701.66,1701,0,11122,11122.88,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,3,8,kg,3.8,3,0,91,91.66,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,566,Nigeria,NGA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,28,8,kg,28,28,0,78,78.34,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,24,8,kg,24.47,24,0,1077,1077.43,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,24,Angola,AGO,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,50,8,kg,50,50,0,196,196.02,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,128,8,kg,128.07,128,0,2661,2661.93,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1,8,kg,1,1,0,85,85.33,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,9686,-1,N/A,0,9686,0,105398,105398.68,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,116,Cambodia,KHM,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,121,-1,N/A,0,121,0,441,441.11,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,268,8,kg,268.5,268,0,2059,2059.84,,0
H4,2018,2018,2018,6,1,0,M,454,Malawi,MWI,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,220,8,kg,220.64,220,0,5813,5813.55,,0
H5,2019,2019,2019,6,1,0,X,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1484,8,kg,1484.4,1484,0,24207,,24207.22,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1696,8,kg,1696,1696,0,5226,5226.18,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,834,United Rep. of Tanzania,TZA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1045,8,kg,1045,1045,0,917,917.19,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1463,8,kg,1463,1463,0,2853,2853.06,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,435,8,kg,435,435,0,1919,1919.25,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,3255,8,kg,3255,3255,0,9753,9753.06,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,716,Zimbabwe,ZWE,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1075,8,kg,1075,1075,0,2030,2030.59,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,703,8,kg,703.77,703,0,3437,3437.37,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,2644,8,kg,2644,2644,0,26409,26409.96,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,642,Romania,ROU,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,2,8,kg,2.43,2,0,105,105.51,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,566,Nigeria,NGA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,158,8,kg,158,158,0,208,208.9,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,170,8,kg,170,170,0,381,381.86,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,5604,8,kg,5604,5604,0,176491,176491.39,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,200,8,kg,200,200,0,167,167.29,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,39,8,kg,39.01,39,0,69,69.47,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,24208,8,kg,24208.23,24208,0,240023,240023.56,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,72,Botswana,BWA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,60,8,kg,60,60,0,4,4.7,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,5653,8,kg,5653.72,5653,0,9876,9876.35,,0
H5,2019,2019,2019,6,1,0,M,454,Malawi,MWI,116,Cambodia,KHM,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,4,8,kg,4.3,4,0,171,171.43,,0
H5,2019,2019,2019,6,1,0,X,454,Malawi,MWI,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,0,8,kg,0.4,0,0,32,,32.08,0
H5,2019,2019,2019,6,1,0,X,454,Malawi,MWI,894,Zambia,ZMB,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1484,8,kg,1484,1484,0,24175,,24175.14,0
H0,1990,1990,1990,6,1,0,M,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,2186,-1,N/A,,2186,,54540,54540,,0
H0,1990,1990,1990,6,1,0,M,454,Malawi,MWI,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,1062,-1,N/A,,1062,,14136,14136,,0
H0,1990,1990,1990,6,1,0,M,454,Malawi,MWI,280,Fmr Fed. Rep. of Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,582,-1,N/A,,582,,9267,9267,,0
H0,1990,1990,1990,6,1,0,M,454,Malawi,MWI,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,89,-1,N/A,,89,,1599,1599,,0
H0,1990,1990,1990,6,1,0,M,454,Malawi,MWI,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,52,-1,N/A,,52,,1151,1151,,0
H0,1990,1990,1990,6,1,0,M,454,Malawi,MWI,711,So. African Customs Union,ZA1,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,70,-1,N/A,,70,,7865,7865,,0
H0,1990,1990,1990,6,1,0,M,454,Malawi,MWI,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,253,-1,N/A,,253,,6323,6323,,0
H0,1990,1990,1990,6,1,0,M,454,Malawi,MWI,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,78,-1,N/A,,78,,14199,14199,,0
H0,1991,1991,1991,6,1,0,M,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,2139,-1,N/A,,2139,,73615,73615,,0
H0,1991,1991,1991,6,1,0,M,454,Malawi,MWI,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,1437,-1,N/A,,1437,,15730,15730,,0
H0,1991,1991,1991,6,1,0,M,454,Malawi,MWI,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,222,-1,N/A,,222,,2017,2017,,0
H0,1991,1991,1991,6,1,0,M,454,Malawi,MWI,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,31,-1,N/A,,31,,555,555,,0
H0,1991,1991,1991,6,1,0,M,454,Malawi,MWI,711,So. African Customs Union,ZA1,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,78,-1,N/A,,78,,42835,42835,,0
H0,1991,1991,1991,6,1,0,M,454,Malawi,MWI,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,371,-1,N/A,,371,,12478,12478,,0
H0,1991,1991,1991,6,1,0,RX,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,,,,1415,,,0
H0,1991,1991,1991,6,1,0,RX,454,Malawi,MWI,711,So. African Customs Union,ZA1,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,,,,1415,,,0
H0,1991,1991,1991,6,1,0,X,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,,,,1415,,1415,0
H0,1991,1991,1991,6,1,0,X,454,Malawi,MWI,711,So. African Customs Union,ZA1,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,-1,N/A,,,,1415,,1415,0
H0,1994,1994,1994,6,1,0,M,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,2007,-1,N/A,,2007,,22943,22943,,0
H0,1994,1994,1994,6,1,0,M,454,Malawi,MWI,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,37,-1,N/A,,37,,3358,3358,,0
H0,1994,1994,1994,6,1,0,M,454,Malawi,MWI,711,So. African Customs Union,ZA1,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,1812,-1,N/A,,1812,,14932,14932,,0
H0,1994,1994,1994,6,1,0,M,454,Malawi,MWI,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,148,-1,N/A,,148,,4509,4509,,0
H0,1994,1994,1994,6,1,0,M,454,Malawi,MWI,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,10,-1,N/A,,10,,144,144,,0
H0,1995,1995,1995,6,1,0,M,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,1688,-1,N/A,,1688,,33082,33082,,0
H0,1995,1995,1995,6,1,0,M,454,Malawi,MWI,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,347,-1,N/A,,347,,5743,5743,,0
H0,1995,1995,1995,6,1,0,M,454,Malawi,MWI,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,89,-1,N/A,,89,,562,562,,0
H0,1995,1995,1995,6,1,0,M,454,Malawi,MWI,711,So. African Customs Union,ZA1,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,1187,-1,N/A,,1187,,20970,20970,,0
H0,1995,1995,1995,6,1,0,M,454,Malawi,MWI,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,58,-1,N/A,,58,,5418,5418,,0
H0,1995,1995,1995,6,1,0,M,454,Malawi,MWI,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,7,-1,N/A,,7,,389,389,,0
H0,1995,1995,1995,6,1,0,RX,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,480,-1,N/A,,480,,1984,,,0
H0,1995,1995,1995,6,1,0,RX,454,Malawi,MWI,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,480,-1,N/A,,480,,1984,,,0
H0,1995,1995,1995,6,1,0,X,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,480,-1,N/A,,480,,1984,,1984,0
H0,1995,1995,1995,6,1,0,X,454,Malawi,MWI,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,480,-1,N/A,,480,,1984,,1984,0
H0,1998,1998,1998,6,1,0,RX,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,375,-1,N/A,,375,,13346,,,0
H0,1998,1998,1998,6,1,0,RX,454,Malawi,MWI,711,So. African Customs Union,ZA1,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,375,-1,N/A,,375,,13346,,,0
H0,1998,1998,1998,6,1,0,X,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,375,-1,N/A,,375,,13346,,13346,0
H0,1998,1998,1998,6,1,0,X,454,Malawi,MWI,711,So. African Customs Union,ZA1,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,375,-1,N/A,,375,,13346,,13346,0
H1,1999,1999,1999,6,1,0,M,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,9300,-1,N/A,,9300,,250750,250750,,0
H1,1999,1999,1999,6,1,0,M,454,Malawi,MWI,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,257,-1,N/A,,257,,18983,18983,,0
H1,1999,1999,1999,6,1,0,M,454,Malawi,MWI,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,14,-1,N/A,,14,,1544,1544,,0
H1,1999,1999,1999,6,1,0,M,454,Malawi,MWI,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,97,-1,N/A,,97,,1969,1969,,0
H1,1999,1999,1999,6,1,0,M,454,Malawi,MWI,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,62,-1,N/A,,62,,3662,3662,,0
H1,1999,1999,1999,6,1,0,M,454,Malawi,MWI,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,132,-1,N/A,,132,,11546,11546,,0
H1,1999,1999,1999,6,1,0,M,454,Malawi,MWI,711,So. African Customs Union,ZA1,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,2000,-1,N/A,,2000,,41672,41672,,0
H1,1999,1999,1999,6,1,0,M,454,Malawi,MWI,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,6437,-1,N/A,,6437,,169356,169356,,0
H1,1999,1999,1999,6,1,0,M,454,Malawi,MWI,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,125,-1,N/A,,125,,1576,1576,,0
H1,1999,1999,1999,6,1,0,M,454,Malawi,MWI,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,176,-1,N/A,,176,,442,442,,0
H1,1999,1999,1999,6,1,0,RX,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,464,-1,N/A,,464,,35788,,,0
H1,1999,1999,1999,6,1,0,RX,454,Malawi,MWI,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,417,-1,N/A,,417,,23624,,,0
H1,1999,1999,1999,6,1,0,RX,454,Malawi,MWI,711,So. African Customs Union,ZA1,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,47,-1,N/A,,47,,12164,,,0
H1,1999,1999,1999,6,1,0,X,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,464,-1,N/A,,464,,35788,,35788,0
H1,1999,1999,1999,6,1,0,X,454,Malawi,MWI,508,Mozambique,MOZ,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,417,-1,N/A,,417,,23624,,23624,0
H1,1999,1999,1999,6,1,0,X,454,Malawi,MWI,711,So. African Customs Union,ZA1,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",8,kg,47,-1,N/A,,47,,12164,,12164,0
H1,2000,2000,2000,6,1,0,M,454,Malawi,MWI,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,66,-1,N/A,,1755,,50723,50723,,6
H1,2000,2000,2000,6,1,0,M,454,Malawi,MWI,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,2,-1,N/A,,7,,192,192,,6
H1,2000,2000,2000,6,1,0,M,454,Malawi,MWI,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,2,-1,N/A,,13,,385,385,,6
H1,2000,2000,2000,6,1,0,M,454,Malawi,MWI,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",5,u,1,-1,N/A,,1,,28,28,,6
