Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2013,2013,2013,6,1,0,M,690,Seychelles,SYC,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,15536,-1,N/A,,26770,,96816,96816,,0
H3,2013,2013,2013,6,1,0,M,690,Seychelles,SYC,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,702,-1,N/A,,569,,6006,6006,,0
H3,2013,2013,2013,6,1,0,M,690,Seychelles,SYC,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1092,-1,N/A,,907,,9263,9263,,0
H3,2013,2013,2013,6,1,0,M,690,Seychelles,SYC,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2376,-1,N/A,,4788,,8084,8084,,0
H3,2013,2013,2013,6,1,0,M,690,Seychelles,SYC,480,Mauritius,MUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,658,-1,N/A,,1262,,3107,3107,,0
H3,2013,2013,2013,6,1,0,M,690,Seychelles,SYC,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1181,-1,N/A,,1338,,19774,19774,,0
H3,2013,2013,2013,6,1,0,M,690,Seychelles,SYC,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1794,-1,N/A,,2800,,7471,7471,,0
H3,2013,2013,2013,6,1,0,M,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,19300,-1,N/A,,32668,,57468,57468,,0
H3,2013,2013,2013,6,1,0,M,690,Seychelles,SYC,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,860,-1,N/A,,641,,8480,8480,,0
H3,2013,2013,2013,6,1,0,M,690,Seychelles,SYC,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,52682,-1,N/A,,63057,,138159,138159,,0
H3,2013,2013,2013,6,1,0,M,690,Seychelles,SYC,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,38,-1,N/A,,39,,600,600,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,167744,-1,N/A,,299573,,651898,651898,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,908,-1,N/A,,1570,,9031,9031,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,67,-1,N/A,,825,,4109,4109,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,60,Bermuda,BMU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,307,-1,N/A,,569,,2913,2913,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3,-1,N/A,,12,,11,11,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3489,-1,N/A,,6362,,54198,54198,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,55057,-1,N/A,,91629,,252919,252919,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,607,-1,N/A,,198,,2283,2283,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,628,-1,N/A,,939,,5211,5211,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1567,-1,N/A,,2180,,12098,12098,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,480,Mauritius,MUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,825,-1,N/A,,1566,,3698,3698,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,7586,-1,N/A,,17668,,82847,82847,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1621,-1,N/A,,3682,,33711,33711,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1440,-1,N/A,,3000,,5527,5527,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1,-1,N/A,,5,,1,1,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,82957,-1,N/A,,154606,,117712,117712,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,5361,-1,N/A,,9386,,44678,44678,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,5311,-1,N/A,,5368,,20839,20839,,0
H3,2014,2014,2014,6,1,0,M,690,Seychelles,SYC,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,8,-1,N/A,,8,,113,113,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,60632,-1,N/A,,119304,,276770,276770,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,660,-1,N/A,,1181,,5691,5691,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,60,-1,N/A,,141,,306,306,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,60,Bermuda,BMU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,318,-1,N/A,,562,,2839,2839,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,9,-1,N/A,,36,,87,87,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,4274,-1,N/A,,8994,,43743,43743,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,35856,-1,N/A,,59701,,113529,113529,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,552,-1,N/A,,1181,,3762,3762,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,96,-1,N/A,,151,,484,484,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1980,-1,N/A,,2345,,2524,2524,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,480,Mauritius,MUS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,252,-1,N/A,,534,,1336,1336,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,5138,-1,N/A,,11513,,61070,61070,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,172,-1,N/A,,367,,1559,1559,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3555,-1,N/A,,7690,,9203,9203,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,120,-1,N/A,,212,,1116,1116,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,1317,-1,N/A,,2348,,3949,3949,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,84,-1,N/A,,130,,452,452,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,14,-1,N/A,,55,,498,498,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,2331,-1,N/A,,7493,,7121,7121,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,3543,-1,N/A,,14170,,13218,13218,,0
H3,2015,2015,2015,6,1,0,M,690,Seychelles,SYC,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,300,-1,N/A,,500,,4283,4283,,0
H3,2015,2015,2015,6,1,0,X,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,27000,-1,N/A,,48,,219,,219,0
H3,2015,2015,2015,6,1,0,X,690,Seychelles,SYC,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,27000,-1,N/A,,48,,219,,219,0
H3,2016,2016,2016,6,1,0,M,690,Seychelles,SYC,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,195174,-1,N/A,,286345,,670815,670815,,0
H3,2016,2016,2016,6,1,0,M,690,Seychelles,SYC,20,Andorra,AND,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,60,-1,N/A,,80,,598,598,,0
H3,2016,2016,2016,6,1,0,M,690,Seychelles,SYC,44,Bahamas,BHS,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,391,-1,N/A,,289,,3346,3346,,0
H3,2016,2016,2016,6,1,0,M,690,Seychelles,SYC,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,416,-1,N/A,,1577,,6670,6670,,0
H3,2016,2016,2016,6,1,0,M,690,Seychelles,SYC,60,Bermuda,BMU,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,240,-1,N/A,,369,,2116,2116,,0
H3,2016,2016,2016,6,1,0,M,690,Seychelles,SYC,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,12,-1,N/A,,4,,95,95,,0
H3,2016,2016,2016,6,1,0,M,690,Seychelles,SYC,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,14113,-1,N/A,,16105,,17192,17192,,0
H3,2016,2016,2016,6,1,0,M,690,Seychelles,SYC,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,220890,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",7,l,13820,-1,N/A,,20239,,95671,95671,,0
