Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,440,Lithuania,LTU,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,21,8,kg,21,21,0,1978,1978.2,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,848987,8,kg,848987,848987,0,1941336,1941336.07,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,104239,8,kg,104239,104239,0,344728,344728.99,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,688,Serbia,SRB,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,18768,8,kg,18768,18768,0,59250,59250.3,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,705,Slovenia,SVN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,11181,8,kg,11181,11181,0,89609,89609.99,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,220,8,kg,220,220,0,259,259.55,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,642,Romania,ROU,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5372,8,kg,5372,5372,0,20876,20876.47,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,348,Hungary,HUN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,65537,8,kg,65537,65537,0,162625,162625.38,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,428,Latvia,LVA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,41,8,kg,41,41,0,1477,1477.87,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,842,USA,USA,0,World,W00,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1218,8,kg,1218,1218,0,32842,32842.48,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,842,USA,USA,842,USA,USA,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1218,8,kg,1218,1218,0,32842,32842.48,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,792,Turkey,TUR,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,14,8,kg,14,14,0,157,157.91,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,616,Poland,POL,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,19,8,kg,19,19,0,56,56.22,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,0,World,W00,C00,All CPCs,9200,"Postal consignments, mail or courier shipment",5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,33,8,kg,33,33,0,214,214.13,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,410,Rep. of Korea,KOR,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,192,8,kg,192,192,0,930,930.39,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,428,Latvia,LVA,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,41,8,kg,41,41,0,1477,1477.87,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,344,"China, Hong Kong SAR",HKG,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,21,8,kg,21,21,0,476,476.56,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,203,Czechia,CZE,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,377508,8,kg,377508,377508,0,1519695,1519695.77,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,784,United Arab Emirates,ARE,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,220,8,kg,220,220,0,259,259.55,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,440,Lithuania,LTU,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,21,8,kg,21,21,0,1978,1978.2,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,705,Slovenia,SVN,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,11181,8,kg,11181,11181,0,89609,89609.99,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,570,Niue,NIU,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,70,8,kg,70,70,0,469,469.43,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,608,Philippines,PHL,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,12,8,kg,12,12,0,991,991.16,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,528,Netherlands,NLD,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,14466,8,kg,14466,14466,0,264253,264253.51,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,642,Romania,ROU,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5372,8,kg,5372,5372,0,20876,20876.47,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,792,Turkey,TUR,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,848987,8,kg,848987,848987,0,1941336,1941336.07,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,348,Hungary,HUN,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,65537,8,kg,65537,65537,0,162625,162625.38,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,616,Poland,POL,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,104239,8,kg,104239,104239,0,344728,344728.99,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,703,Slovakia,SVK,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,9778,8,kg,9778,9778,0,28638,28638.63,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,752,Sweden,SWE,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,13281,8,kg,13281,13281,0,121449,121449.65,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,724,Spain,ESP,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,3796,8,kg,3796,3796,0,44469,44469.24,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,688,Serbia,SRB,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,18768,8,kg,18768,18768,0,59250,59250.3,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,688,Serbia,SRB,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,18768,8,kg,18768,18768,0,59250,59250.3,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,752,Sweden,SWE,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,13281,8,kg,13281,13281,0,121449,121449.65,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,428,Latvia,LVA,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,41,8,kg,41,41,0,1477,1477.87,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,344,"China, Hong Kong SAR",HKG,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,21,8,kg,21,21,0,476,476.56,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,410,Rep. of Korea,KOR,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,192,8,kg,192,192,0,930,930.39,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,784,United Arab Emirates,ARE,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,220,8,kg,220,220,0,259,259.55,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,203,Czechia,CZE,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,377508,8,kg,377508,377508,0,1519695,1519695.77,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,792,Turkey,TUR,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,848973,8,kg,848973,848973,0,1941178,1941178.16,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,570,Niue,NIU,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,70,8,kg,70,70,0,469,469.43,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,348,Hungary,HUN,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,65537,8,kg,65537,65537,0,162625,162625.38,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,724,Spain,ESP,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,3796,8,kg,3796,3796,0,44469,44469.24,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,528,Netherlands,NLD,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,14466,8,kg,14466,14466,0,264253,264253.51,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,608,Philippines,PHL,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,12,8,kg,12,12,0,991,991.16,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,703,Slovakia,SVK,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,9778,8,kg,9778,9778,0,28638,28638.63,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,616,Poland,POL,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,104220,8,kg,104220,104220,0,344672,344672.77,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,440,Lithuania,LTU,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,21,8,kg,21,21,0,1978,1978.2,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,642,Romania,ROU,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5372,8,kg,5372,5372,0,20876,20876.47,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,191,Croatia,HRV,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,164,8,kg,164,164,0,1149,1149.71,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,705,Slovenia,SVN,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,11181,8,kg,11181,11181,0,89609,89609.99,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,842,USA,USA,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1218,8,kg,1218,1218,0,32842,32842.48,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,208,Denmark,DNK,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,3,8,kg,3,3,0,178,178.45,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,208,Denmark,DNK,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,3,8,kg,3,3,0,178,178.45,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,704,Viet Nam,VNM,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1,8,kg,1,1,0,19,19.54,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,704,Viet Nam,VNM,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1,8,kg,1,1,0,19,19.54,,0
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,40,Austria,AUT,C00,All CPCs,1000,Air,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,0,-1,N/A,0,0,0,6,6.24,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,276,Germany,DEU,C00,All CPCs,1000,Air,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,104,-1,N/A,0,104,0,2739,2739.47,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,380,Italy,ITA,C00,All CPCs,1000,Air,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,17,-1,N/A,0,17,0,27,27.21,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,191,Croatia,HRV,C00,All CPCs,1000,Air,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,6,-1,N/A,0,6,0,44,44.5,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,156,China,CHN,C00,All CPCs,1000,Air,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1,-1,N/A,0,1,0,303,303.01,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,156,China,CHN,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1465752,-1,N/A,0,1465752,0,1448851,1448851.9,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,818,Egypt,EGY,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,638,-1,N/A,0,638,0,13281,13281.44,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,380,Italy,ITA,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,131662,-1,N/A,0,131662,0,2783582,2783582.12,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,276,Germany,DEU,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,217799,-1,N/A,0,217799,0,2594131,2594131.42,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,300,Greece,GRC,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,23163,-1,N/A,0,23163,0,133297,133297.89,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,860,Uzbekistan,UZB,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,87,-1,N/A,0,87,0,1465,1465.25,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,360,Indonesia,IDN,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,2,-1,N/A,0,2,0,14,14.09,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,392,Japan,JPN,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,97,-1,N/A,0,97,0,8742,8742.85,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,40,Austria,AUT,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,9936,-1,N/A,0,9936,0,757615,757615.06,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,100,Bulgaria,BGR,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,36797,-1,N/A,0,36797,0,225272,225272.57,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,764,Thailand,THA,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1,-1,N/A,0,1,0,20,20.64,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,56,Belgium,BEL,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,17594,-1,N/A,0,17594,0,396737,396737.09,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,826,United Kingdom,GBR,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,40803,-1,N/A,0,40803,0,299279,299279.96,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,191,Croatia,HRV,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,170,-1,N/A,0,170,0,1194,1194.21,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,40,Austria,AUT,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,9936,-1,N/A,0,9936,0,757621,757621.3,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,380,Italy,ITA,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,131679,-1,N/A,0,131679,0,2783609,2783609.33,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,56,Belgium,BEL,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,17594,-1,N/A,0,17594,0,396737,396737.09,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,360,Indonesia,IDN,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,2,-1,N/A,0,2,0,14,14.09,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,764,Thailand,THA,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1,-1,N/A,0,1,0,20,20.64,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,300,Greece,GRC,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,23163,-1,N/A,0,23163,0,133297,133297.89,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,392,Japan,JPN,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,97,-1,N/A,0,97,0,8742,8742.85,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,826,United Kingdom,GBR,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,40803,-1,N/A,0,40803,0,299279,299279.96,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,100,Bulgaria,BGR,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,36797,-1,N/A,0,36797,0,225272,225272.57,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,818,Egypt,EGY,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,638,-1,N/A,0,638,0,13281,13281.44,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,276,Germany,DEU,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,217903,-1,N/A,0,217903,0,2596870,2596870.89,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,156,China,CHN,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1465753,-1,N/A,0,1465753,0,1449154,1449154.91,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,0,World,W00,860,Uzbekistan,UZB,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,87,-1,N/A,0,87,0,1465,1465.25,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,191,Croatia,HRV,191,Croatia,HRV,C00,All CPCs,1000,Air,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,6,-1,N/A,0,6,0,44,44.5,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,380,Italy,ITA,380,Italy,ITA,C00,All CPCs,1000,Air,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,17,-1,N/A,0,17,0,27,27.21,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,40,Austria,AUT,40,Austria,AUT,C00,All CPCs,1000,Air,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,0,-1,N/A,0,0,0,6,6.24,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,156,China,CHN,156,China,CHN,C00,All CPCs,1000,Air,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1,-1,N/A,0,1,0,303,303.01,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,276,Germany,DEU,276,Germany,DEU,C00,All CPCs,1000,Air,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,104,-1,N/A,0,104,0,2739,2739.47,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,392,Japan,JPN,392,Japan,JPN,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,97,-1,N/A,0,97,0,8742,8742.85,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,100,Bulgaria,BGR,100,Bulgaria,BGR,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,36797,-1,N/A,0,36797,0,225272,225272.57,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,156,China,CHN,156,China,CHN,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1465752,-1,N/A,0,1465752,0,1448851,1448851.9,,6
H5,2017,2017,2017,4,0,0,M,807,North Macedonia,MKD,360,Indonesia,IDN,360,Indonesia,IDN,C00,All CPCs,3200,Road,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,2,-1,N/A,0,2,0,14,14.09,,6
