Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,6,1,0,M,788,Tunisia,TUN,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,4770,4770,0,212776,212776.408,,2
H5,2019,2019,2019,6,1,0,M,788,Tunisia,TUN,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,1518,1518,0,54826,54826.808,,2
H5,2019,2019,2019,6,1,0,M,788,Tunisia,TUN,620,Portugal,PRT,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,4841,4841,0,204836,204836.144,,2
H5,2019,2019,2019,6,1,0,M,788,Tunisia,TUN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,200,200,0,9263,9263.229,,2
H5,2019,2019,2019,6,1,0,M,788,Tunisia,TUN,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,100,100,0,12337,12337.913,,2
H5,2019,2019,2019,6,1,0,M,788,Tunisia,TUN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,20177,20177,0,204451,204451.891,,2
H5,2019,2019,2019,6,1,0,M,788,Tunisia,TUN,348,Hungary,HUN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,3508,3508,0,148418,148418.479,,2
H5,2019,2019,2019,6,1,0,M,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,2903,2903,0,169980,169980.252,,2
H5,2019,2019,2019,6,1,0,M,788,Tunisia,TUN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,265,265,0,23000,23000.922,,2
H5,2019,2019,2019,6,1,0,M,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,2088,2088,0,85587,85587.253,,2
H5,2019,2019,2019,6,1,0,M,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,68761,68761,0,2480907,2480907.001,,2
H5,2019,2019,2019,6,1,0,X,788,Tunisia,TUN,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,539,539,0,51422,,51422.657,2
H5,2019,2019,2019,6,1,0,X,788,Tunisia,TUN,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,27,27,0,91,,91.826,2
H5,2019,2019,2019,6,1,0,X,788,Tunisia,TUN,324,Guinea,GIN,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,157,157,0,5786,,5786.678,2
H5,2019,2019,2019,6,1,0,X,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,833,833,0,61356,,61356.135,2
H5,2019,2019,2019,6,1,0,X,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,841920,"Sterilizers; for medical, surgical or laboratory use, not used for domestic purposes",-1,N/A,0,8,kg,110,110,0,4054,,4054.975,2
H0,1991,1991,1991,6,1,0,M,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,86595,-1,N/A,,86595,,3417812,3417812,,0
H0,1991,1991,1991,6,1,0,M,788,Tunisia,TUN,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,300,-1,N/A,,300,,19120,19120,,0
H0,1991,1991,1991,6,1,0,M,788,Tunisia,TUN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1187,-1,N/A,,1187,,14633,14633,,0
H0,1991,1991,1991,6,1,0,M,788,Tunisia,TUN,200,Czechoslovakia,CSK,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,132,-1,N/A,,132,,1249,1249,,0
H0,1991,1991,1991,6,1,0,M,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,70593,-1,N/A,,70593,,2986665,2986665,,0
H0,1991,1991,1991,6,1,0,M,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,3,-1,N/A,,3,,1043,1043,,0
H0,1991,1991,1991,6,1,0,M,788,Tunisia,TUN,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,519,-1,N/A,,519,,4492,4492,,0
H0,1991,1991,1991,6,1,0,M,788,Tunisia,TUN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,753,-1,N/A,,753,,4869,4869,,0
H0,1991,1991,1991,6,1,0,M,788,Tunisia,TUN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,4125,-1,N/A,,4125,,32485,32485,,0
H0,1991,1991,1991,6,1,0,M,788,Tunisia,TUN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1062,-1,N/A,,1062,,16463,16463,,0
H0,1991,1991,1991,6,1,0,M,788,Tunisia,TUN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,31,-1,N/A,,31,,2113,2113,,0
H0,1991,1991,1991,6,1,0,M,788,Tunisia,TUN,837,Bunkers,X1 ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,4812,-1,N/A,,4812,,190323,190323,,0
H0,1991,1991,1991,6,1,0,M,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,3062,-1,N/A,,3062,,143839,143839,,0
H0,1991,1991,1991,6,1,0,M,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,16,-1,N/A,,16,,518,518,,0
H0,1991,1991,1991,6,1,0,X,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,132419,-1,N/A,,132419,,9568313,,9568313,0
H0,1991,1991,1991,6,1,0,X,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,12687,-1,N/A,,12687,,1091885,,1091885,0
H0,1991,1991,1991,6,1,0,X,788,Tunisia,TUN,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,82,-1,N/A,,82,,572,,572,0
H0,1991,1991,1991,6,1,0,X,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,119609,-1,N/A,,119609,,8475389,,8475389,0
H0,1991,1991,1991,6,1,0,X,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,41,-1,N/A,,41,,467,,467,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,33076,-1,N/A,,33076,,1023912,1023912,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,218,-1,N/A,,218,,16030,16030,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,13,-1,N/A,,13,,4750,4750,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,53,-1,N/A,,53,,5628,5628,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,648,-1,N/A,,648,,3904,3904,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,200,Czechoslovakia,CSK,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,93,-1,N/A,,93,,1294,1294,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,21835,-1,N/A,,21835,,807856,807856,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,109,-1,N/A,,109,,1223,1223,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,2187,-1,N/A,,2187,,17685,17685,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,4000,-1,N/A,,4000,,31372,31372,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,43,-1,N/A,,43,,8155,8155,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,89,-1,N/A,,89,,4400,4400,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,894,-1,N/A,,894,,16352,16352,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,167,-1,N/A,,167,,6358,6358,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,2687,-1,N/A,,2687,,98394,98394,,0
H0,1992,1992,1992,6,1,0,M,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,40,-1,N/A,,40,,511,511,,0
H0,1992,1992,1992,6,1,0,X,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,133478,-1,N/A,,133478,,7607384,,7607384,0
H0,1992,1992,1992,6,1,0,X,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,54,-1,N/A,,54,,2054,,2054,0
H0,1992,1992,1992,6,1,0,X,788,Tunisia,TUN,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,468,-1,N/A,,468,,60709,,60709,0
H0,1992,1992,1992,6,1,0,X,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,132949,-1,N/A,,132949,,7544484,,7544484,0
H0,1992,1992,1992,6,1,0,X,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,7,-1,N/A,,7,,137,,137,0
H0,1993,1993,1993,6,1,0,M,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,16453,-1,N/A,,16453,,276990,276990,,0
H0,1993,1993,1993,6,1,0,M,788,Tunisia,TUN,58,Belgium-Luxembourg,BEL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,62,-1,N/A,,62,,1485,1485,,0
H0,1993,1993,1993,6,1,0,M,788,Tunisia,TUN,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,17,-1,N/A,,17,,1180,1180,,0
H0,1993,1993,1993,6,1,0,M,788,Tunisia,TUN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1812,-1,N/A,,1812,,10790,10790,,0
H0,1993,1993,1993,6,1,0,M,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,7750,-1,N/A,,7750,,140231,140231,,0
H0,1993,1993,1993,6,1,0,M,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,78,-1,N/A,,78,,7743,7743,,0
H0,1993,1993,1993,6,1,0,M,788,Tunisia,TUN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,4562,-1,N/A,,4562,,87903,87903,,0
H0,1993,1993,1993,6,1,0,M,788,Tunisia,TUN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1125,-1,N/A,,1125,,9342,9342,,0
H0,1993,1993,1993,6,1,0,M,788,Tunisia,TUN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,6,-1,N/A,,6,,3339,3339,,0
H0,1993,1993,1993,6,1,0,M,788,Tunisia,TUN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,378,-1,N/A,,378,,7208,7208,,0
H0,1993,1993,1993,6,1,0,M,788,Tunisia,TUN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,214,-1,N/A,,214,,1383,1383,,0
H0,1993,1993,1993,6,1,0,M,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,156,-1,N/A,,156,,5999,5999,,0
H0,1993,1993,1993,6,1,0,M,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,293,-1,N/A,,293,,387,387,,0
H0,1993,1993,1993,6,1,0,X,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,66674,-1,N/A,,66674,,3536227,,3536227,0
H0,1993,1993,1993,6,1,0,X,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,230,-1,N/A,,230,,12725,,12725,0
H0,1993,1993,1993,6,1,0,X,788,Tunisia,TUN,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,218,-1,N/A,,218,,22251,,22251,0
H0,1993,1993,1993,6,1,0,X,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,66226,-1,N/A,,66226,,3501251,,3501251,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,22681,-1,N/A,,22681,,357812,357812,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,4,-1,N/A,,4,,1708,1708,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,58,Belgium-Luxembourg,BEL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,109,-1,N/A,,109,,882,882,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,2437,-1,N/A,,2437,,14981,14981,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,13062,-1,N/A,,13062,,222856,222856,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,140,-1,N/A,,140,,4522,4522,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,636,-1,N/A,,636,,5419,5419,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,7,-1,N/A,,7,,812,812,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,3562,-1,N/A,,3562,,52771,52771,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,328,-1,N/A,,328,,5766,5766,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1312,-1,N/A,,1312,,18457,18457,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,3,-1,N/A,,3,,1739,1739,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,6,-1,N/A,,6,,954,954,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,734,-1,N/A,,734,,12933,12933,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,59,-1,N/A,,59,,6092,6092,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,242,-1,N/A,,242,,7580,7580,,0
H0,1994,1994,1994,6,1,0,M,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,40,-1,N/A,,40,,340,340,,0
H0,1994,1994,1994,6,1,0,X,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,130440,-1,N/A,,130440,,6131807,,6131807,0
H0,1994,1994,1994,6,1,0,X,788,Tunisia,TUN,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,597,-1,N/A,,597,,3312,,3312,0
H0,1994,1994,1994,6,1,0,X,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,3062,-1,N/A,,3062,,145450,,145450,0
H0,1994,1994,1994,6,1,0,X,788,Tunisia,TUN,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,886,-1,N/A,,886,,60020,,60020,0
H0,1994,1994,1994,6,1,0,X,788,Tunisia,TUN,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,125882,-1,N/A,,125882,,5922814,,5922814,0
H0,1994,1994,1994,6,1,0,X,788,Tunisia,TUN,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,13,-1,N/A,,13,,211,,211,0
H0,1995,1995,1995,6,1,0,M,788,Tunisia,TUN,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,15259,-1,N/A,,15259,,247528,247528,,0
H0,1995,1995,1995,6,1,0,M,788,Tunisia,TUN,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,4250,-1,N/A,,4250,,15943,15943,,0
H0,1995,1995,1995,6,1,0,M,788,Tunisia,TUN,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,7500,-1,N/A,,7500,,147113,147113,,0
H0,1995,1995,1995,6,1,0,M,788,Tunisia,TUN,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,74,-1,N/A,,74,,2960,2960,,0
H0,1995,1995,1995,6,1,0,M,788,Tunisia,TUN,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,1375,-1,N/A,,1375,,27373,27373,,0
H0,1995,1995,1995,6,1,0,M,788,Tunisia,TUN,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,820,-1,N/A,,820,,14618,14618,,0
H0,1995,1995,1995,6,1,0,M,788,Tunisia,TUN,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,6,-1,N/A,,6,,718,718,,0
H0,1995,1995,1995,6,1,0,M,788,Tunisia,TUN,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,113,-1,N/A,,113,,803,803,,0
H0,1995,1995,1995,6,1,0,M,788,Tunisia,TUN,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,900490,"Spectacles, goggles and the like; (other than sunglasses) corrective, protective or other",8,kg,378,-1,N/A,,378,,9558,9558,,0
