Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2014,2014,2014,6,1,0,M,704,Viet Nam,VNM,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,927,-1,N/A,,927,,10108,10108,,6
H4,2014,2014,2014,6,1,0,M,704,Viet Nam,VNM,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1152,-1,N/A,,1152,,12555,12555,,6
H4,2014,2014,2014,6,1,0,M,704,Viet Nam,VNM,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,273,-1,N/A,,273,,2975,2975,,6
H4,2014,2014,2014,6,1,0,M,704,Viet Nam,VNM,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,44,-1,N/A,,44,,474,474,,6
H4,2014,2014,2014,6,1,0,M,704,Viet Nam,VNM,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,105,-1,N/A,,105,,1142,1142,,6
H4,2014,2014,2014,6,1,0,M,704,Viet Nam,VNM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,6357,-1,N/A,,6357,,69307,69307,,6
H4,2014,2014,2014,6,1,0,M,704,Viet Nam,VNM,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1039,-1,N/A,,1039,,11326,11326,,6
H4,2014,2014,2014,6,1,0,M,704,Viet Nam,VNM,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,8235,-1,N/A,,8235,,89777,89777,,6
H4,2014,2014,2014,6,1,0,M,704,Viet Nam,VNM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,3274,-1,N/A,,3274,,35691,35691,,6
H4,2014,2014,2014,6,1,0,M,704,Viet Nam,VNM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,64495,-1,N/A,,64495,,703152,703152,,6
H4,2014,2014,2014,6,1,0,M,704,Viet Nam,VNM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,95114,-1,N/A,,95114,,1036975,1036975,,6
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,82400688,,82400688,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,24370826,,24370826,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,5141365,,5141365,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,14949181,,14949181,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,4573,,4573,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,149419,,149419,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,938,,938,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,892,,892,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,2356,,2356,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,166527,,166527,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,418,Lao People's Dem. Rep.,LAO,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,37008,,37008,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,104,Myanmar,MMR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,10253,,10253,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,92858,,92858,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,4374,,4374,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,149665,,149665,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,2787337,,2787337,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,6519,,6519,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,420916,,420916,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,11033289,,11033289,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,6412715,,6412715,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,61541,,61541,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,2527045,,2527045,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,6123050,,6123050,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,143995,,143995,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,430,Liberia,LBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,123340,,123340,0
H4,2015,2015,2015,6,1,0,X,704,Viet Nam,VNM,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),-1,N/A,,-1,N/A,,,,7680705,,7680705,0
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,340,Honduras,HND,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,925,-1,N/A,,925,,10311,10311,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,22,-1,N/A,,22,,240,240,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,22356,-1,N/A,,22356,,249149,249149,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,722,-1,N/A,,722,,8048,8048,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,54,-1,N/A,,54,,605,605,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,387,-1,N/A,,387,,4316,4316,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,237,-1,N/A,,237,,2641,2641,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,317,-1,N/A,,317,,3533,3533,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,345,-1,N/A,,345,,3846,3846,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1003,-1,N/A,,1003,,11175,11175,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,239,-1,N/A,,239,,2667,2667,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1666,-1,N/A,,1666,,18573,18573,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,202361,-1,N/A,,202361,,2255282,2255282,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,748,-1,N/A,,748,,8333,8333,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,62828,-1,N/A,,62828,,700207,700207,,6
H4,2015,2015,2015,6,1,0,M,704,Viet Nam,VNM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,294210,-1,N/A,,294210,,3278925,3278925,,6
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,5860724,-1,N/A,0,5860724,,79434502,,79434502.24,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,885,-1,N/A,0,885,,12000,,12000,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,281895,-1,N/A,0,281895,,3820732,,3820732.44,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,3239,-1,N/A,0,3239,,43907,,43907.65,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,8973,-1,N/A,0,8973,,121627,,121627.45,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,170,-1,N/A,0,170,,2306,,2306.08,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,168,-1,N/A,0,168,,2278,,2278,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,22071,-1,N/A,0,22071,,299151,,299151.49,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,157,-1,N/A,0,157,,2128,,2128,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,765708,-1,N/A,0,765708,,10378182,,10378182,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,349790,-1,N/A,0,349790,,4740949,,4740949.08,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,4664,-1,N/A,0,4664,,63220,,63220.8,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,616,Poland,POL,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,344875,-1,N/A,0,344875,,4674332,,4674332.61,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,37,-1,N/A,0,37,,505,,505,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,9372,-1,N/A,0,9372,,127037,,127037,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1817,-1,N/A,0,1817,,24633,,24633.94,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,76,Brazil,BRA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,4983,-1,N/A,0,4983,,67545,,67545,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,152,Chile,CHL,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,94260,-1,N/A,0,94260,,1277575,,1277575,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,221,-1,N/A,0,221,,2995,,2995.43,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,23,-1,N/A,0,23,,320,,320,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,2623,-1,N/A,0,2623,,35557,,35557.5,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,598,Papua New Guinea,PNG,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,275,-1,N/A,0,275,,3728,,3728.56,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,288,Ghana,GHA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,350,-1,N/A,0,350,,4750,,4750,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,442,Luxembourg,LUX,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,96001,-1,N/A,0,96001,,1301178,,1301178.22,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,4655,-1,N/A,0,4655,,63105,,63105.44,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,418,Lao People's Dem. Rep.,LAO,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1929,-1,N/A,0,1929,,26148,,26148.52,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,260,-1,N/A,0,260,,3526,,3526.05,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,4655,-1,N/A,0,4655,,63094,,63094.67,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,890,-1,N/A,0,890,,12067,,12067.44,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,954,-1,N/A,0,954,,12940,,12940.52,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,116,Cambodia,KHM,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,235,-1,N/A,0,235,,3198,,3198,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,507,-1,N/A,0,507,,6872,,6872.06,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,44196,-1,N/A,0,44196,,599022,,599022.96,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1893440,-1,N/A,0,1893440,,25663119,,25663119.94,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,7074,-1,N/A,0,7074,,95883,,95883.86,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,592366,-1,N/A,0,592366,,8028757,,8028757.35,0
H4,2016,2016,2016,6,1,0,X,704,Viet Nam,VNM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1316992,-1,N/A,0,1316992,,17850124,,17850124.18,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,250960,-1,N/A,0,250960,,2108051,2108051.2,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,924,-1,N/A,0,924,,7767,7767.58,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,87,-1,N/A,0,87,,733,733.64,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,28,-1,N/A,0,28,,241,241.6,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,27,-1,N/A,0,27,,227,227.97,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,703,Slovakia,SVK,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,273,-1,N/A,0,273,,2298,2298.67,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,100,Bulgaria,BGR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,97143,-1,N/A,0,97143,,816000,816000,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,340,Honduras,HND,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,475,-1,N/A,0,475,,3997,3997.98,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,950,-1,N/A,0,950,,7988,7988.11,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,2356,-1,N/A,0,2356,,19790,19790.95,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,828,-1,N/A,0,828,,6959,6959.13,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,640,-1,N/A,0,640,,5383,5383.67,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,107,-1,N/A,0,107,,900,900,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,63530,-1,N/A,0,63530,,533654,533654.59,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,2011,-1,N/A,0,2011,,16898,16898.4,,0
H4,2016,2016,2016,6,1,0,M,704,Viet Nam,VNM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,81573,-1,N/A,0,81573,,685208,685208.91,,0
H4,2017,2017,2017,6,1,0,X,704,Viet Nam,VNM,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,861683,-1,N/A,0,,,13866827,,13866827.6,0
H4,2017,2017,2017,6,1,0,X,704,Viet Nam,VNM,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1393812,-1,N/A,0,,,22430224,,22430224,0
H4,2017,2017,2017,6,1,0,X,704,Viet Nam,VNM,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,13851,-1,N/A,0,,,222906,,222906,0
H4,2017,2017,2017,6,1,0,X,704,Viet Nam,VNM,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,407697,-1,N/A,0,,,6560958,,6560958.1,0
