Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,28,-1,N/A,,28,,3424,3424,,6
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,231,Ethiopia,ETH,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4,-1,N/A,,4,,502,502,,6
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,580,N. Mariana Isds,MNP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,-1,N/A,,2,,257,257,,6
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,0,-1,N/A,,,,35,35,,6
H2,2010,2010,2010,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,82,-1,N/A,,82,,10037,10037,,6
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,413,-1,N/A,,413,,50271,50271,,6
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,66,-1,N/A,,66,,8011,8011,,6
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,24,-1,N/A,,24,,2900,2900,,6
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,59,-1,N/A,,59,,7169,7169,,6
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,123,-1,N/A,,123,,15000,15000,,6
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,580,N. Mariana Isds,MNP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,-1,N/A,,3,,381,381,,6
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,608,Philippines,PHL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,0,-1,N/A,,,,41,41,,6
H2,2011,2011,2011,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,138,-1,N/A,,138,,16767,16767,,6
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,274,-1,N/A,,274,,39704,39704,,6
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,-1,N/A,,2,,257,257,,6
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,186,-1,N/A,,186,,26908,26908,,6
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,0,-1,N/A,,,,49,49,,6
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,9,-1,N/A,,9,,1270,1270,,6
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,580,N. Mariana Isds,MNP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,-1,N/A,,2,,357,357,,6
H2,2012,2012,2012,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,75,-1,N/A,,75,,10862,10862,,6
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,720,-1,N/A,,720,,93600,93600,,6
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,17,-1,N/A,,17,,2194,2194,,6
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,468,-1,N/A,,468,,60837,60837,,6
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,-1,N/A,,1,,118,118,,6
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,76,-1,N/A,,76,,9875,9875,,6
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,580,N. Mariana Isds,MNP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,0,-1,N/A,,,,48,48,,6
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,660,Anguilla,AIA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,-1,N/A,,2,,271,271,,6
H2,2013,2013,2013,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,156,-1,N/A,,156,,20258,20258,,6
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1594,-1,N/A,,1594,,331270,331270,,6
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,-1,N/A,,2,,380,380,,0
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,19,-1,N/A,,19,,2458,2458,,0
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,51,-1,N/A,,51,,14825,14825,,0
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,910,-1,N/A,,910,,237067,237067,,6
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,74,-1,N/A,,74,,6307,6307,,0
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,554,New Zealand,NZL,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,-1,N/A,,1,,100,100,,0
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,583,FS Micronesia,FSM,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,57,-1,N/A,,57,,44837,44837,,0
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,580,N. Mariana Isds,MNP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,115,-1,N/A,,115,,13090,13090,,0
H4,2014,2014,2014,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,364,-1,N/A,,364,,12206,12206,,6
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1321,-1,N/A,,1321,,145568,145568,,0
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,55,-1,N/A,,55,,20412,20412,,0
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1,-1,N/A,,1,,240,240,,0
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1118,-1,N/A,,1118,,112691,112691,,0
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5,-1,N/A,,5,,986,986,,0
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,580,N. Mariana Isds,MNP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,51,-1,N/A,,51,,608,608,,0
H4,2015,2015,2015,6,1,0,M,585,Palau,PLW,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,91,-1,N/A,,91,,10631,10631,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4881,-1,N/A,,4881,,427331,427331,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,21,-1,N/A,,21,,1695,1695,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,5,-1,N/A,,5,,214,214,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,242,Fiji,FJI,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4,-1,N/A,,4,,827,827,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,38,-1,N/A,,38,,9476,9476,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,316,Guam,GUM,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2853,-1,N/A,,2853,,383944,383944,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,35,-1,N/A,,35,,903,903,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,318,-1,N/A,,318,,300,300,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,182,-1,N/A,,182,,100,100,,0
H4,2016,2016,2016,6,1,0,M,585,Palau,PLW,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,50,-1,N/A,,50,,2250,2250,,0
