Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,1999,1999,1999,6,1,0,M,659,Saint Kitts and Nevis,KNA,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,128,-1,N/A,,128,,799,799,,0
H1,1999,1999,1999,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1125,-1,N/A,,1125,,1946,1946,,0
H1,1999,1999,1999,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,11937,-1,N/A,,11937,,34767,34767,,0
H1,1999,1999,1999,6,1,0,M,659,Saint Kitts and Nevis,KNA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,487,-1,N/A,,487,,707,707,,0
H1,1999,1999,1999,6,1,0,RX,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,60,-1,N/A,,60,,333,,,0
H1,1999,1999,1999,6,1,0,RX,659,Saint Kitts and Nevis,KNA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,60,-1,N/A,,60,,333,,,0
H1,1999,1999,1999,6,1,0,X,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,60,-1,N/A,,60,,333,,333,0
H1,1999,1999,1999,6,1,0,X,659,Saint Kitts and Nevis,KNA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,60,-1,N/A,,60,,333,,333,0
H1,2000,2000,2000,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,12274,-1,N/A,,12274,,35691,35691,,0
H1,2000,2000,2000,6,1,0,M,659,Saint Kitts and Nevis,KNA,92,Br. Virgin Isds,VGB,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,31,-1,N/A,,31,,65,65,,0
H1,2000,2000,2000,6,1,0,M,659,Saint Kitts and Nevis,KNA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,350,-1,N/A,,350,,565,565,,0
H1,2000,2000,2000,6,1,0,M,659,Saint Kitts and Nevis,KNA,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,15,-1,N/A,,15,,693,693,,0
H1,2000,2000,2000,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,100,-1,N/A,,100,,331,331,,0
H1,2000,2000,2000,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,620,-1,N/A,,620,,2191,2191,,0
H1,2000,2000,2000,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,11158,-1,N/A,,11158,,31847,31847,,0
H1,2000,2000,2000,6,1,0,X,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,139,-1,N/A,,139,,611,,611,0
H1,2000,2000,2000,6,1,0,X,659,Saint Kitts and Nevis,KNA,670,Saint Vincent and the Grenadines,VCT,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,39,-1,N/A,,39,,241,,241,0
H1,2000,2000,2000,6,1,0,X,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,100,-1,N/A,,100,,370,,370,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,11800,-1,N/A,,11800,,28153,28153,,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,92,Br. Virgin Isds,VGB,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,51,-1,N/A,,51,,119,119,,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,554,-1,N/A,,554,,830,830,,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,512,Oman,OMN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,60,-1,N/A,,60,,13,13,,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,72,-1,N/A,,72,,196,196,,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,40,-1,N/A,,40,,193,193,,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,339,-1,N/A,,339,,526,526,,0
H1,2001,2001,2001,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,10684,-1,N/A,,10684,,26277,26277,,0
H1,2001,2001,2001,6,1,0,X,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,36,-1,N/A,,36,,2037,,2037,0
H1,2001,2001,2001,6,1,0,X,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,36,-1,N/A,,36,,2037,,2037,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,13211,-1,N/A,,13211,,30494,30494,,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,21,-1,N/A,,21,,862,862,,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,245,-1,N/A,,245,,403,403,,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,20,-1,N/A,,20,,11,11,,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1054,-1,N/A,,1054,,1640,1640,,0
H1,2002,2002,2002,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,11871,-1,N/A,,11871,,27578,27578,,0
H1,2002,2002,2002,6,1,0,RX,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,2,-1,N/A,,2,,37,,,0
H1,2002,2002,2002,6,1,0,RX,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,2,-1,N/A,,2,,37,,,0
H1,2002,2002,2002,6,1,0,X,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,174,-1,N/A,,174,,3148,,3148,0
H1,2002,2002,2002,6,1,0,X,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,174,-1,N/A,,174,,3148,,3148,0
H1,2003,2003,2003,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,14214,-1,N/A,,14214,,145644,145644,,0
H1,2003,2003,2003,6,1,0,M,659,Saint Kitts and Nevis,KNA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,350,-1,N/A,,350,,981,981,,0
H1,2003,2003,2003,6,1,0,M,659,Saint Kitts and Nevis,KNA,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,6,-1,N/A,,6,,11,11,,0
H1,2003,2003,2003,6,1,0,M,659,Saint Kitts and Nevis,KNA,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,5,-1,N/A,,5,,15,15,,0
H1,2003,2003,2003,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1000,-1,N/A,,1000,,2978,2978,,0
H1,2003,2003,2003,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,12853,-1,N/A,,12853,,141659,141659,,0
H1,2003,2003,2003,6,1,0,X,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,498,-1,N/A,,498,,1957,,1957,0
H1,2003,2003,2003,6,1,0,X,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,498,-1,N/A,,498,,1957,,1957,0
H1,2004,2004,2004,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,12456,-1,N/A,,12456,,153404,153404,,0
H1,2004,2004,2004,6,1,0,M,659,Saint Kitts and Nevis,KNA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,143,-1,N/A,,143,,597,597,,0
H1,2004,2004,2004,6,1,0,M,659,Saint Kitts and Nevis,KNA,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,25,-1,N/A,,25,,9,9,,0
H1,2004,2004,2004,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,2443,-1,N/A,,2443,,7714,7714,,0
H1,2004,2004,2004,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,9845,-1,N/A,,9845,,145084,145084,,0
H1,2004,2004,2004,6,1,0,X,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,60,-1,N/A,,60,,640,,640,0
H1,2004,2004,2004,6,1,0,X,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,60,-1,N/A,,60,,640,,640,0
H1,2005,2005,2005,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,14379,-1,N/A,,14379,,43767,43767,,0
H1,2005,2005,2005,6,1,0,M,659,Saint Kitts and Nevis,KNA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,37,-1,N/A,,37,,81,81,,0
H1,2005,2005,2005,6,1,0,M,659,Saint Kitts and Nevis,KNA,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,55,-1,N/A,,55,,52,52,,0
H1,2005,2005,2005,6,1,0,M,659,Saint Kitts and Nevis,KNA,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,15,-1,N/A,,15,,111,111,,0
H1,2005,2005,2005,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,360,-1,N/A,,360,,4444,4444,,0
H1,2005,2005,2005,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,298,-1,N/A,,298,,1059,1059,,0
H1,2005,2005,2005,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,13614,-1,N/A,,13614,,38019,38019,,0
H1,2005,2005,2005,6,1,0,X,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,252,-1,N/A,,252,,456,,456,0
H1,2005,2005,2005,6,1,0,X,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,252,-1,N/A,,252,,456,,456,0
H1,2006,2006,2006,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,8255,-1,N/A,,8255,,68588,68588,,0
H1,2006,2006,2006,6,1,0,M,659,Saint Kitts and Nevis,KNA,92,Br. Virgin Isds,VGB,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,35,-1,N/A,,35,,37,37,,0
H1,2006,2006,2006,6,1,0,M,659,Saint Kitts and Nevis,KNA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,364,-1,N/A,,364,,3955,3955,,0
H1,2006,2006,2006,6,1,0,M,659,Saint Kitts and Nevis,KNA,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,9,-1,N/A,,9,,47,47,,0
H1,2006,2006,2006,6,1,0,M,659,Saint Kitts and Nevis,KNA,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,192,-1,N/A,,192,,1779,1779,,0
H1,2006,2006,2006,6,1,0,M,659,Saint Kitts and Nevis,KNA,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,50,-1,N/A,,50,,111,111,,0
H1,2006,2006,2006,6,1,0,M,659,Saint Kitts and Nevis,KNA,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,27,-1,N/A,,27,,41,41,,0
H1,2006,2006,2006,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,168,-1,N/A,,168,,481,481,,0
H1,2006,2006,2006,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,7410,-1,N/A,,7410,,62138,62138,,0
H1,2007,2007,2007,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,27543,-1,N/A,,27543,,238788,238788,,0
H1,2007,2007,2007,6,1,0,M,659,Saint Kitts and Nevis,KNA,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,60,-1,N/A,,60,,1477,1477,,0
H1,2007,2007,2007,6,1,0,M,659,Saint Kitts and Nevis,KNA,92,Br. Virgin Isds,VGB,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,14,-1,N/A,,14,,22,22,,0
H1,2007,2007,2007,6,1,0,M,659,Saint Kitts and Nevis,KNA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,138,-1,N/A,,138,,100,100,,0
H1,2007,2007,2007,6,1,0,M,659,Saint Kitts and Nevis,KNA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,10,-1,N/A,,10,,74,74,,0
H1,2007,2007,2007,6,1,0,M,659,Saint Kitts and Nevis,KNA,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,25,-1,N/A,,25,,26,26,,0
H1,2007,2007,2007,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,65,-1,N/A,,65,,81,81,,0
H1,2007,2007,2007,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1051,-1,N/A,,1051,,1777,1777,,0
H1,2007,2007,2007,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,26180,-1,N/A,,26180,,235229,235229,,0
H1,2008,2008,2008,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,15373,-1,N/A,,15373,,63708,63708,,0
H1,2008,2008,2008,6,1,0,M,659,Saint Kitts and Nevis,KNA,8,Albania,ALB,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,1295,-1,N/A,,1295,,3863,3863,,0
H1,2008,2008,2008,6,1,0,M,659,Saint Kitts and Nevis,KNA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,564,-1,N/A,,564,,1874,1874,,0
H1,2008,2008,2008,6,1,0,M,659,Saint Kitts and Nevis,KNA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,21,-1,N/A,,21,,52,52,,0
H1,2008,2008,2008,6,1,0,M,659,Saint Kitts and Nevis,KNA,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,25,-1,N/A,,25,,185,185,,0
H1,2008,2008,2008,6,1,0,M,659,Saint Kitts and Nevis,KNA,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,52,-1,N/A,,52,,130,130,,0
H1,2008,2008,2008,6,1,0,M,659,Saint Kitts and Nevis,KNA,798,Tuvalu,TUV,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,75,-1,N/A,,75,,1674,1674,,0
H1,2008,2008,2008,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,900,-1,N/A,,900,,1551,1551,,0
H1,2008,2008,2008,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,12441,-1,N/A,,12441,,54381,54381,,0
H1,2008,2008,2008,6,1,0,X,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,223,-1,N/A,,223,,437,,437,0
H1,2008,2008,2008,6,1,0,X,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,223,-1,N/A,,223,,437,,437,0
H3,2009,2009,2009,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,84627,-1,N/A,,84627,,1007783,1007783,,0
H3,2009,2009,2009,6,1,0,M,659,Saint Kitts and Nevis,KNA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,435,-1,N/A,,435,,1008,1008,,0
H3,2009,2009,2009,6,1,0,M,659,Saint Kitts and Nevis,KNA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,180,-1,N/A,,180,,270,270,,0
H3,2009,2009,2009,6,1,0,M,659,Saint Kitts and Nevis,KNA,530,Neth. Antilles,ANT,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,28,-1,N/A,,28,,102,102,,0
H3,2009,2009,2009,6,1,0,M,659,Saint Kitts and Nevis,KNA,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,6,-1,N/A,,6,,11,11,,0
H3,2009,2009,2009,6,1,0,M,659,Saint Kitts and Nevis,KNA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,15,-1,N/A,,15,,800,800,,0
H3,2009,2009,2009,6,1,0,M,659,Saint Kitts and Nevis,KNA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,550,-1,N/A,,550,,1273,1273,,0
H3,2009,2009,2009,6,1,0,M,659,Saint Kitts and Nevis,KNA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,83413,-1,N/A,,83413,,1004320,1004320,,0
H3,2009,2009,2009,6,1,0,X,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,346,-1,N/A,,346,,1333,,1333,0
H3,2009,2009,2009,6,1,0,X,659,Saint Kitts and Nevis,KNA,500,Montserrat,MSR,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,136,-1,N/A,,136,,222,,222,0
H3,2009,2009,2009,6,1,0,X,659,Saint Kitts and Nevis,KNA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,210,-1,N/A,,210,,1111,,1111,0
H3,2010,2010,2010,6,1,0,M,659,Saint Kitts and Nevis,KNA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,25870,-1,N/A,,25870,,184332,184332,,6
H3,2010,2010,2010,6,1,0,M,659,Saint Kitts and Nevis,KNA,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,25,-1,N/A,,25,,37,37,,0
H3,2010,2010,2010,6,1,0,M,659,Saint Kitts and Nevis,KNA,92,Br. Virgin Isds,VGB,0,World,W00,C00,All CPCs,0,All MOTs,621010,Garments; of felt or non-wovens (not knitted or crocheted),8,kg,6,-1,N/A,,6,,45,45,,6
