Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H4,2018,2018,2018,6,1,0,M,608,Philippines,PHL,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,207024,8,kg,207024.61,207024,227624,2327362,2327362,2154545,0
H4,2018,2018,2018,6,1,0,M,608,Philippines,PHL,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,119615,8,kg,119615.18,119615,140270,2348520,2348520,2155364,0
H4,2018,2018,2018,6,1,0,M,608,Philippines,PHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,770058,8,kg,770058.76,770058,890160,1082181,1082181.19,956968,0
H4,2018,2018,2018,6,1,0,M,608,Philippines,PHL,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,816758,8,kg,816758.62,816758,902236,24078022,24078022,22358343,0
H4,2018,2018,2018,6,1,0,M,608,Philippines,PHL,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,636369,8,kg,636369.53,636369,649648,14755631,14755631,13454734,0
H4,2018,2018,2018,6,1,0,M,608,Philippines,PHL,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,629581,8,kg,629581.89,629581,684263,1082608,1082608,1043938,0
H4,2018,2018,2018,6,1,0,M,608,Philippines,PHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,246195,8,kg,246195.27,246195,266238,3084179,3084179,2875765,0
H4,2018,2018,2018,6,1,0,M,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,496127,8,kg,496127.74,496127,513692,7237453,7237453.8,6750224,0
H4,2018,2018,2018,6,1,0,M,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,1343369,8,kg,1343369.73,1343369,1390753,33521533,33521533,30048981,0
H4,2018,2018,2018,6,1,0,M,608,Philippines,PHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,49771539,8,kg,49771539.62,49771539,49901555,12461713,12461713.59,11346099,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,50,8,kg,50,50,0,1056,,1056,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8,8,kg,8.5,8,0,116,,116,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,124,Canada,CAN,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,8,kg,2.5,2,0,40,,40,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,484,Mexico,MEX,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,8,kg,3,3,0,7305,,7305,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,579,Norway,NOR,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4,8,kg,4,4,0,155,,155,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,724,Spain,ESP,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,50,8,kg,50,50,0,23877,,23877,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,104,8,kg,104,104,0,12967,,12967,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,193,8,kg,193,193,0,10240,,10240,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,764,Thailand,THA,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,21,8,kg,21,21,0,16486,,16486,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,22,8,kg,22.8,22,0,492,,492,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,702,Singapore,SGP,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,7,8,kg,7,7,0,10330,,10330,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,156,China,CHN,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,30,8,kg,30,30,0,100,,100,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,97,8,kg,97,97,0,6044,,6044,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,705,8,kg,705.43,705,0,26799,,26799,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,36,Australia,AUS,0,World,W00,C00,All CPCs,1000,Air,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,8,kg,2,2,0,82,,82,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,36,Australia,AUS,0,World,W00,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,804,8,kg,804.84,804,0,14634,,14634,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,598,Papua New Guinea,PNG,0,World,W00,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,124,8,kg,124,124,0,200,,200,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,2100,Sea,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,64,8,kg,64,64,0,4188,,4188,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,598,Papua New Guinea,PNG,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,124,8,kg,124,124,0,200,,200,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,50,8,kg,50,50,0,23877,,23877,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,484,Mexico,MEX,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,3,8,kg,3,3,0,7305,,7305,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,579,Norway,NOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,4,8,kg,4,4,0,155,,155,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,104,8,kg,104,104,0,12967,,12967,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2,8,kg,2.5,2,0,40,,40,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,806,8,kg,806.84,806,0,14716,,14716,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,22,8,kg,22.8,22,0,492,,492,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,7,8,kg,7,7,0,10330,,10330,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,8,8,kg,8.5,8,0,116,,116,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,50,8,kg,50,50,0,1056,,1056,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,21,8,kg,21,21,0,16486,,16486,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,193,8,kg,193,193,0,10240,,10240,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,30,8,kg,30,30,0,100,,100,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,97,8,kg,97,97,0,6044,,6044,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,769,8,kg,769.43,769,0,30987,,30987,0
H5,2019,2019,2019,6,1,0,X,608,Philippines,PHL,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,382200,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",8,kg,2294,8,kg,2294.07,2294,0,135301,,135301,0
