Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,49695,-1,N/A,,49695,,40215,40215,,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,12219,-1,N/A,,12219,,34677,34677,,0
H3,2013,2013,2013,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,51865,-1,N/A,,51865,,183985,183985,,0
H3,2013,2013,2013,6,1,0,RX,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,37,-1,N/A,,37,,2403,,,0
H3,2013,2013,2013,6,1,0,RX,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,6,-1,N/A,,6,,7,,,0
H3,2013,2013,2013,6,1,0,RX,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,31,-1,N/A,,31,,2396,,,0
H3,2013,2013,2013,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,473,-1,N/A,,473,,3973,,3973,0
H3,2013,2013,2013,6,1,0,X,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,6,-1,N/A,,6,,7,,7,0
H3,2013,2013,2013,6,1,0,X,662,Saint Lucia,LCA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,250,-1,N/A,,250,,952,,952,0
H3,2013,2013,2013,6,1,0,X,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,5,-1,N/A,,5,,242,,242,0
H3,2013,2013,2013,6,1,0,X,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,212,-1,N/A,,212,,2771,,2771,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,158991,-1,N/A,,158991,,351592,351592,,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,2583,-1,N/A,,2583,,8570,8570,,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,8560,-1,N/A,,8560,,29639,29639,,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,538,-1,N/A,,538,,1517,1517,,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,4500,-1,N/A,,4500,,15215,15215,,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,872,-1,N/A,,872,,6261,6261,,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,1889,-1,N/A,,1889,,281,281,,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,27709,-1,N/A,,27709,,31315,31315,,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,534,Saint Maarten,SXM,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,5,-1,N/A,,5,,241,241,,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,54155,-1,N/A,,54155,,50142,50142,,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,800,Uganda,UGA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,25,-1,N/A,,25,,55,55,,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,11623,-1,N/A,,11623,,38793,38793,,0
H3,2014,2014,2014,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,46532,-1,N/A,,46532,,169563,169563,,0
H3,2014,2014,2014,6,1,0,RX,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,298,-1,N/A,,298,,3071,,,0
H3,2014,2014,2014,6,1,0,RX,662,Saint Lucia,LCA,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,275,-1,N/A,,275,,1088,,,0
H3,2014,2014,2014,6,1,0,RX,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,23,-1,N/A,,23,,1983,,,0
H3,2014,2014,2014,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,298,-1,N/A,,298,,3071,,3071,0
H3,2014,2014,2014,6,1,0,X,662,Saint Lucia,LCA,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,275,-1,N/A,,275,,1088,,1088,0
H3,2014,2014,2014,6,1,0,X,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,"Disinfectants and similar products; not containing substances of 3808.50; in forms, packings or articles for retail sale",8,kg,23,-1,N/A,,23,,1983,,1983,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,178296,-1,N/A,,178296,,377449,377449,,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,5755,-1,N/A,,5755,,8403,8403,,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,5167,-1,N/A,,5167,,18200,18200,,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,6,-1,N/A,,6,,12,12,,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,1226,-1,N/A,,1226,,3598,3598,,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,20,-1,N/A,,20,,835,835,,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,200,-1,N/A,,200,,1184,1184,,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,388,Jamaica,JAM,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,17,-1,N/A,,17,,111,111,,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,31130,-1,N/A,,31130,,32326,32326,,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,531,Curaçao,CUW,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,8906,-1,N/A,,8906,,10381,10381,,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,3671,-1,N/A,,3671,,3831,3831,,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,43959,-1,N/A,,43959,,64854,64854,,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,11483,-1,N/A,,11483,,38477,38477,,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,66620,-1,N/A,,66620,,194835,194835,,0
H4,2015,2015,2015,6,1,0,M,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,138,-1,N/A,,138,,404,404,,0
H4,2015,2015,2015,6,1,0,RX,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,23,-1,N/A,,23,,119,,,0
H4,2015,2015,2015,6,1,0,RX,662,Saint Lucia,LCA,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,1,-1,N/A,,1,,2,,,0
H4,2015,2015,2015,6,1,0,RX,662,Saint Lucia,LCA,534,Saint Maarten,SXM,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,10,-1,N/A,,10,,76,,,0
H4,2015,2015,2015,6,1,0,RX,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,12,-1,N/A,,12,,42,,,0
H4,2015,2015,2015,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,23,-1,N/A,,23,,119,,119,0
H4,2015,2015,2015,6,1,0,X,662,Saint Lucia,LCA,170,Colombia,COL,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,1,-1,N/A,,1,,2,,2,0
H4,2015,2015,2015,6,1,0,X,662,Saint Lucia,LCA,534,Saint Maarten,SXM,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,10,-1,N/A,,10,,76,,76,0
H4,2015,2015,2015,6,1,0,X,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,12,-1,N/A,,12,,42,,42,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,149029,-1,N/A,,149029,,330261,330261,,6
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,0,-1,N/A,,,,270,270,,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,1833,-1,N/A,,1833,,6230,6230,,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,8965,-1,N/A,,8965,,24608,24608,,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,77,-1,N/A,,77,,244,244,,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,136,Cayman Isds,CYM,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,42,-1,N/A,,42,,281,281,,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,1511,-1,N/A,,1511,,4286,4286,,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,40,-1,N/A,,40,,52,52,,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,328,Guyana,GUY,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,45,-1,N/A,,45,,171,171,,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,230,-1,N/A,,230,,2361,2361,,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,12,-1,N/A,,12,,27,27,,6
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,9675,-1,N/A,,9675,,12621,12621,,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,604,Peru,PER,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,7761,-1,N/A,,7761,,5701,5701,,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,780,Trinidad and Tobago,TTO,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,45165,-1,N/A,,45165,,76268,76268,,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,13387,-1,N/A,,13387,,49517,49517,,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,43903,-1,N/A,,43903,,127324,127324,,0
H4,2016,2016,2016,6,1,0,M,662,Saint Lucia,LCA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,16384,-1,N/A,,16384,,20298,20298,,0
H4,2016,2016,2016,6,1,0,X,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,207,-1,N/A,,207,,295,,295,0
H4,2016,2016,2016,6,1,0,X,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,192,-1,N/A,,192,,260,,260,0
H4,2016,2016,2016,6,1,0,X,662,Saint Lucia,LCA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,15,-1,N/A,,15,,35,,35,0
H4,2017,2017,2017,6,1,0,M,662,Saint Lucia,LCA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,170437,8,kg,170437.09,170437,,402283,402283.187,,0
H4,2017,2017,2017,6,1,0,M,662,Saint Lucia,LCA,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,259,8,kg,259.73,259,,762,762.855,,0
H4,2017,2017,2017,6,1,0,M,662,Saint Lucia,LCA,52,Barbados,BRB,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,2207,8,kg,2207.69,2207,,15259,15259.922,,0
H4,2017,2017,2017,6,1,0,M,662,Saint Lucia,LCA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,3784,8,kg,3784,3784,,9135,9135.635,,0
H4,2017,2017,2017,6,1,0,M,662,Saint Lucia,LCA,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,380894,Disinfectants; other than containing goods specified in Subheading Note 1 in this Chapter; put up in forms or packings for retail sale or as preparations or articles,8,kg,6,8,kg,6,6,,45,45.185,,0
