Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,2001,2001,2001,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,42,-1,N/A,,869,,41732,41732,,2
H1,2001,2001,2001,6,1,0,M,646,Rwanda,RWA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,4,-1,N/A,,53,,4424,4424,,2
H1,2001,2001,2001,6,1,0,M,646,Rwanda,RWA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,17,-1,N/A,,140,,17156,17156,,2
H1,2001,2001,2001,6,1,0,M,646,Rwanda,RWA,324,Guinea,GIN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,8,-1,N/A,,511,,7784,7784,,2
H1,2001,2001,2001,6,1,0,M,646,Rwanda,RWA,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,11,-1,N/A,,478,,10576,10576,,2
H1,2001,2001,2001,6,1,0,M,646,Rwanda,RWA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,17,-1,N/A,,2335,,17418,17418,,2
H1,2001,2001,2001,6,1,0,M,646,Rwanda,RWA,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,22,,151,151,,2
H1,2001,2001,2001,6,1,0,M,646,Rwanda,RWA,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,3,-1,N/A,,54,,3436,3436,,2
H1,2001,2001,2001,6,1,0,M,646,Rwanda,RWA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,5,-1,N/A,,141,,4580,4580,,2
H1,2001,2001,2001,6,1,0,M,646,Rwanda,RWA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,2,-1,N/A,,130,,1989,1989,,2
H1,2001,2001,2001,6,1,0,RX,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,3,-1,N/A,,49,,2155,,,2
H1,2001,2001,2001,6,1,0,RX,646,Rwanda,RWA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,3,-1,N/A,,49,,2155,,,2
H1,2001,2001,2001,6,1,0,X,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,6,-1,N/A,,161,,4893,,4893,2
H1,2001,2001,2001,6,1,0,X,646,Rwanda,RWA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,32,,364,,364,2
H1,2001,2001,2001,6,1,0,X,646,Rwanda,RWA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,5,-1,N/A,,107,,4164,,4164,2
H1,2001,2001,2001,6,1,0,X,646,Rwanda,RWA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,22,,364,,364,2
H1,2002,2002,2002,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,769,-1,N/A,,15649,,749822,749822,,2
H1,2002,2002,2002,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,23,-1,N/A,,394,,22182,22182,,2
H1,2002,2002,2002,6,1,0,M,646,Rwanda,RWA,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,2,-1,N/A,,13,,1979,1979,,2
H1,2002,2002,2002,6,1,0,M,646,Rwanda,RWA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,1,-1,N/A,,34,,1162,1162,,2
H1,2002,2002,2002,6,1,0,M,646,Rwanda,RWA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,20,-1,N/A,,66,,19183,19183,,2
H1,2002,2002,2002,6,1,0,M,646,Rwanda,RWA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,32,-1,N/A,,14,,31678,31678,,2
H1,2002,2002,2002,6,1,0,M,646,Rwanda,RWA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,688,-1,N/A,,15110,,671176,671176,,2
H1,2002,2002,2002,6,1,0,M,646,Rwanda,RWA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,3,-1,N/A,,18,,2463,2463,,2
H1,2002,2002,2002,6,1,0,RX,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,50,,258,,,2
H1,2002,2002,2002,6,1,0,RX,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,50,,258,,,2
H1,2002,2002,2002,6,1,0,X,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,50,,258,,258,2
H1,2002,2002,2002,6,1,0,X,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,50,,258,,258,2
H1,2003,2003,2003,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,278,-1,N/A,,1416,,231873,231873,,2
H1,2003,2003,2003,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,108,-1,N/A,,341,,89825,89825,,2
H1,2003,2003,2003,6,1,0,M,646,Rwanda,RWA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,1,-1,N/A,,30,,1212,1212,,2
H1,2003,2003,2003,6,1,0,M,646,Rwanda,RWA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,61,-1,N/A,,421,,50927,50927,,2
H1,2003,2003,2003,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,69,-1,N/A,,107,,57170,57170,,2
H1,2003,2003,2003,6,1,0,M,646,Rwanda,RWA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,28,-1,N/A,,287,,23645,23645,,2
H1,2003,2003,2003,6,1,0,M,646,Rwanda,RWA,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,11,-1,N/A,,230,,9095,9095,,2
H1,2004,2004,2004,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,83,-1,N/A,,1010,,76568,76568,,2
H1,2004,2004,2004,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,59,-1,N/A,,169,,54115,54115,,2
H1,2004,2004,2004,6,1,0,M,646,Rwanda,RWA,208,Denmark,DNK,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,5,-1,N/A,,150,,4940,4940,,2
H1,2004,2004,2004,6,1,0,M,646,Rwanda,RWA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,1,-1,N/A,,60,,501,501,,2
H1,2004,2004,2004,6,1,0,M,646,Rwanda,RWA,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,2,-1,N/A,,70,,1899,1899,,2
H1,2004,2004,2004,6,1,0,M,646,Rwanda,RWA,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,5,-1,N/A,,170,,4664,4664,,2
H1,2004,2004,2004,6,1,0,M,646,Rwanda,RWA,710,South Africa,ZAF,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,1,,35,35,,2
H1,2004,2004,2004,6,1,0,M,646,Rwanda,RWA,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,8,-1,N/A,,27,,7093,7093,,2
H1,2004,2004,2004,6,1,0,M,646,Rwanda,RWA,800,Uganda,UGA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,7,,36,36,,2
H1,2004,2004,2004,6,1,0,M,646,Rwanda,RWA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,4,-1,N/A,,356,,3285,3285,,2
H1,2004,2004,2004,6,1,0,RX,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,11,-1,N/A,,460,,12633,,,2
H1,2004,2004,2004,6,1,0,RX,646,Rwanda,RWA,120,Cameroon,CMR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,2,-1,N/A,,95,,2641,,,2
H1,2004,2004,2004,6,1,0,RX,646,Rwanda,RWA,654,Saint Helena,SHN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,9,-1,N/A,,365,,9992,,,2
H1,2004,2004,2004,6,1,0,X,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,11,-1,N/A,,468,,12634,,12634,2
H1,2004,2004,2004,6,1,0,X,646,Rwanda,RWA,120,Cameroon,CMR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,2,-1,N/A,,95,,2641,,2641,2
H1,2004,2004,2004,6,1,0,X,646,Rwanda,RWA,654,Saint Helena,SHN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,9,-1,N/A,,365,,9992,,9992,2
H1,2004,2004,2004,6,1,0,X,646,Rwanda,RWA,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,8,,2,,2,2
H2,2005,2005,2005,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,409,-1,N/A,,3890,,375892,375892,,2
H2,2005,2005,2005,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,5,-1,N/A,,100,,4542,4542,,2
H2,2005,2005,2005,6,1,0,M,646,Rwanda,RWA,108,Burundi,BDI,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,3,-1,N/A,,50,,2969,2969,,2
H2,2005,2005,2005,6,1,0,M,646,Rwanda,RWA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,336,-1,N/A,,3532,,309166,309166,,2
H2,2005,2005,2005,6,1,0,M,646,Rwanda,RWA,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,10,,124,124,,2
H2,2005,2005,2005,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,2,,34,34,,2
H2,2005,2005,2005,6,1,0,M,646,Rwanda,RWA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,20,-1,N/A,,25,,18388,18388,,2
H2,2005,2005,2005,6,1,0,M,646,Rwanda,RWA,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,21,,64,64,,2
H2,2005,2005,2005,6,1,0,M,646,Rwanda,RWA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,44,-1,N/A,,150,,40605,40605,,2
H2,2006,2006,2006,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,326,-1,N/A,,5794,,299226,299226,,2
H2,2006,2006,2006,6,1,0,M,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,96,-1,N/A,,200,,88096,88096,,2
H2,2006,2006,2006,6,1,0,M,646,Rwanda,RWA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,6,-1,N/A,,16,,5455,5455,,2
H2,2006,2006,2006,6,1,0,M,646,Rwanda,RWA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,80,-1,N/A,,1031,,73335,73335,,2
H2,2006,2006,2006,6,1,0,M,646,Rwanda,RWA,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,3,-1,N/A,,100,,3102,3102,,2
H2,2006,2006,2006,6,1,0,M,646,Rwanda,RWA,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,4,-1,N/A,,17,,3609,3609,,2
H2,2006,2006,2006,6,1,0,M,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,2,-1,N/A,,87,,1558,1558,,2
H2,2006,2006,2006,6,1,0,M,646,Rwanda,RWA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,29,-1,N/A,,53,,26317,26317,,2
H2,2006,2006,2006,6,1,0,M,646,Rwanda,RWA,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,13,-1,N/A,,1000,,11521,11521,,2
H2,2006,2006,2006,6,1,0,M,646,Rwanda,RWA,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,0,-1,N/A,,71,,95,95,,2
H2,2006,2006,2006,6,1,0,M,646,Rwanda,RWA,800,Uganda,UGA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,87,-1,N/A,,3150,,79709,79709,,2
H2,2006,2006,2006,6,1,0,M,646,Rwanda,RWA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,7,-1,N/A,,69,,6427,6427,,2
H2,2006,2006,2006,6,1,0,RX,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,24,-1,N/A,,255,,26548,,,2
H2,2006,2006,2006,6,1,0,RX,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,5,-1,N/A,,25,,5811,,,2
H2,2006,2006,2006,6,1,0,RX,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,19,-1,N/A,,230,,20737,,,2
H2,2006,2006,2006,6,1,0,X,646,Rwanda,RWA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,5,-1,N/A,,25,,5811,,5811,2
H2,2006,2006,2006,6,1,0,X,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,68,-1,N/A,,286,,75712,,75712,2
H2,2006,2006,2006,6,1,0,X,646,Rwanda,RWA,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,44,-1,N/A,,25,,48953,,48953,2
H2,2006,2006,2006,6,1,0,X,646,Rwanda,RWA,404,Kenya,KEN,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",5,u,19,-1,N/A,,236,,20948,,20948,2
H2,2007,2007,2007,6,1,0,M,646,Rwanda,RWA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,902780,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.s. in heading no. 9025",-1,N/A,,-1,N/A,,1941,,367793,367793,,0
