Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,178,8,kg,178.2,178,0,2296,2296.802,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,33131,8,kg,33131.7,33131,0,50944,50944.704,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,8,8,kg,8.55,8,0,58,58.352,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,408,Dem. People's Rep. of Korea,PRK,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,114,8,kg,114.84,114,0,4408,4408.073,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,91691,8,kg,91691.3,91691,0,345386,345386.64,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,9998,8,kg,9998.45,9998,0,10135,10135.381,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,23418,8,kg,23418.96,23418,0,285693,285693.884,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,150983,8,kg,150983.04,150983,0,654510,654510.345,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,36617,8,kg,36617.84,36617,0,303240,303240.344,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,20753,8,kg,20753.01,20753,0,30280,30280.873,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5026171,8,kg,5026171,5026171,0,9766251,9766251.859,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,13086,8,kg,13086.47,13086,0,247758,247758.38,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,63414,8,kg,63414.65,63414,0,100144,100144.724,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,259,8,kg,259.2,259,0,2062,2062.907,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,6978,8,kg,6978.3,6978,0,40779,40779.134,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,33131,8,kg,33131.7,33131,0,50944,50944.704,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,38936,8,kg,38936.79,38936,0,225071,225071.181,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,126181,8,kg,126181.42,126181,0,423938,423938.889,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,630,8,kg,630,630,0,308,308.073,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5994,8,kg,5994,5994,0,13333,13333.391,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,642,Romania,ROU,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,81,8,kg,81,81,0,205,205.205,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,408,Dem. People's Rep. of Korea,PRK,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,114,8,kg,114.84,114,0,4408,4408.073,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,178,8,kg,178.2,178,0,2296,2296.802,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1880,8,kg,1880.95,1880,0,19158,19158.417,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,91691,8,kg,91691.3,91691,0,345386,345386.64,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,643,Russian Federation,RUS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,8,8,kg,8.55,8,0,58,58.352,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,222398,8,kg,222398.47,222398,0,889373,889373.869,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,52,8,kg,52.72,52,0,778,778.788,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,28,8,kg,28,28,0,195,195.485,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,51404,8,kg,51404.66,51404,0,55533,55533.498,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,7359,8,kg,7359.91,7359,0,14490,14490.701,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,8202,8,kg,8202.48,8202,0,7839,7839.541,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,150983,8,kg,150983.04,150983,0,654510,654510.345,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,9998,8,kg,9998.45,9998,0,10135,10135.381,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,36617,8,kg,36617.84,36617,0,303240,303240.344,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,23418,8,kg,23418.96,23418,0,285693,285693.884,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,20753,8,kg,20753.01,20753,0,30280,30280.873,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5026171,8,kg,5026171,5026171,0,9766251,9766251.859,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,8426,8,kg,8426.88,8426,0,107076,107076.051,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,8426,8,kg,8426.88,8426,0,107076,107076.051,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,194250,8,kg,194250.45,194250,0,1245605,1245605.897,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,194250,8,kg,194250.45,194250,0,1245605,1245605.897,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,15913,8,kg,15913.31,15913,0,42583,42583.277,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,15913,8,kg,15913.31,15913,0,42583,42583.277,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,124,8,kg,124,124,0,2628,2628.017,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,124,8,kg,124,124,0,2628,2628.017,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,832881,8,kg,832881.1,832881,0,1304005,1304005.557,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,832881,8,kg,832881.1,832881,0,1304005,1304005.557,0,0
H5,2019,2019,2019,4,0,0,M,144,Sri Lanka,LKA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,6991551,8,kg,6991551.65,6991551,0,16196078,16196078.24,0,0
H5,2019,2019,2019,4,0,0,FM,144,Sri Lanka,LKA,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,6991551,8,kg,6991551.65,6991551,0,16196078,16196078.24,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,31293,8,kg,31293.7,31293,0,49233,49233.264,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,372,Ireland,IRL,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,0,8,kg,0.2,0,0,48,48.102,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,663,8,kg,663,663,0,6015,6015.078,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,400,Jordan,JOR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,151,8,kg,151.89,151,0,2329,2329.487,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,126,8,kg,126.89,126,0,7589,7589.248,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5,8,kg,5,5,0,10,10.795,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,15207,8,kg,15207.15,15207,0,391863,391863.425,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,17110,8,kg,17110.75,17110,0,122785,122785.225,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,0,8,kg,0.15,0,0,36,36.292,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,246,Finland,FIN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,3108,8,kg,3108.51,3108,0,31501,31501.467,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,156181,8,kg,156181.7,156181,0,919965,919965.177,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,4062,8,kg,4062,4062,0,8884,8884.228,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,22080,8,kg,22080.94,22080,0,39284,39284.333,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,203,Czechia,CZE,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,7,8,kg,7,7,0,716,716.854,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,66278,8,kg,66278.9,66278,0,271967,271967.568,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,62474,8,kg,62474.24,62474,0,241229,241229.912,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,703,Slovakia,SVK,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,1,8,kg,1,1,0,12,12.981,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,7,8,kg,7.82,7,0,400,400.519,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,50,Bangladesh,BGD,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,873,8,kg,873.42,873,0,1858,1858.872,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,112,Belarus,BLR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,0,8,kg,0.5,0,0,4,4.777,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,822,8,kg,822,822,0,1372,1372.761,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,682,Saudi Arabia,SAU,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5724,8,kg,5724.5,5724,0,12530,12530.678,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,300,Greece,GRC,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,162,8,kg,162,162,0,1694,1694.986,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,96,8,kg,96,96,0,944,944.084,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,4270,8,kg,4270,4270,0,1618,1618.429,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,47350,8,kg,47350.2,47350,0,307516,307516.657,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,50959,8,kg,50959.62,50959,0,171423,171423.81,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,34412,8,kg,34412.07,34412,0,277956,277956.15,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,9435,8,kg,9435.25,9435,0,31056,31056.879,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,23835,8,kg,23835.61,23835,0,315201,315201.245,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,157509,8,kg,157509.61,157509,0,157262,157262.101,0,0
H5,2020,2020,2020,4,0,0,FM,144,Sri Lanka,LKA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5041386,8,kg,5041386,5041386,0,14461426,14461426.666,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5041386,8,kg,5041386,5041386,0,14461426,14461426.666,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,34412,8,kg,34412.07,34412,0,277956,277956.15,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,702,Singapore,SGP,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,157509,8,kg,157509.61,157509,0,157262,157262.101,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,23835,8,kg,23835.61,23835,0,315201,315201.245,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,784,United Arab Emirates,ARE,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,9435,8,kg,9435.25,9435,0,31056,31056.879,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,344,"China, Hong Kong SAR",HKG,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,156181,8,kg,156181.7,156181,0,919965,919965.177,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,28,Antigua and Barbuda,ATG,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,5,8,kg,5,5,0,10,10.795,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,96,8,kg,96,96,0,944,944.084,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,586,Pakistan,PAK,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,22080,8,kg,22080.94,22080,0,39284,39284.333,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,31293,8,kg,31293.7,31293,0,49233,49233.264,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,792,Turkey,TUR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,17110,8,kg,17110.75,17110,0,122785,122785.225,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,36,Australia,AUS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,126,8,kg,126.89,126,0,7589,7589.248,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,4062,8,kg,4062,4062,0,8884,8884.228,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,50959,8,kg,50959.62,50959,0,171423,171423.81,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,66278,8,kg,66278.9,66278,0,271967,271967.568,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,56,Belgium,BEL,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,663,8,kg,663,663,0,6015,6015.078,0,0
H5,2020,2020,2020,4,0,0,M,144,Sri Lanka,LKA,376,Israel,ISR,0,World,W00,C00,All CPCs,0,All MOTs,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",8,kg,822,8,kg,822,822,0,1372,1372.761,0,0
