Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H2,2002,2002,2002,6,1,0,X,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,269,-1,N/A,,269,,1960,,1960,0
H2,2002,2002,2002,6,1,0,X,504,Morocco,MAR,686,Senegal,SEN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,296,-1,N/A,,296,,1836,,1836,0
H2,2003,2003,2003,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,242320,-1,N/A,,242320,,885174,885174,,0
H2,2003,2003,2003,6,1,0,M,504,Morocco,MAR,124,Canada,CAN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,351,-1,N/A,,351,,2773,2773,,0
H2,2003,2003,2003,6,1,0,M,504,Morocco,MAR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,16906,-1,N/A,,16906,,43689,43689,,0
H2,2003,2003,2003,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,7812,-1,N/A,,7812,,78983,78983,,0
H2,2003,2003,2003,6,1,0,M,504,Morocco,MAR,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,25480,-1,N/A,,25480,,68700,68700,,0
H2,2003,2003,2003,6,1,0,M,504,Morocco,MAR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,402,-1,N/A,,402,,1047,1047,,0
H2,2003,2003,2003,6,1,0,M,504,Morocco,MAR,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,117191,-1,N/A,,117191,,378229,378229,,0
H2,2003,2003,2003,6,1,0,M,504,Morocco,MAR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,28664,-1,N/A,,28664,,169076,169076,,0
H2,2003,2003,2003,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1437,-1,N/A,,1437,,17856,17856,,0
H2,2003,2003,2003,6,1,0,M,504,Morocco,MAR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1,-1,N/A,,1,,1549,1549,,0
H2,2003,2003,2003,6,1,0,M,504,Morocco,MAR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,38574,-1,N/A,,38574,,104398,104398,,0
H2,2003,2003,2003,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3437,-1,N/A,,3437,,10290,10290,,0
H2,2003,2003,2003,6,1,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1562,-1,N/A,,1562,,8382,8382,,0
H2,2003,2003,2003,6,1,0,M,504,Morocco,MAR,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,503,-1,N/A,,503,,202,202,,0
H2,2003,2003,2003,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,290,-1,N/A,,290,,176,,176,0
H2,2003,2003,2003,6,1,0,X,504,Morocco,MAR,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,290,-1,N/A,,290,,176,,176,0
H2,2004,2004,2004,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,353070,-1,N/A,,353070,,1250705,1250705,,0
H2,2004,2004,2004,6,1,0,M,504,Morocco,MAR,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,37917,-1,N/A,,37917,,132946,132946,,0
H2,2004,2004,2004,6,1,0,M,504,Morocco,MAR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,21925,-1,N/A,,21925,,81518,81518,,0
H2,2004,2004,2004,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3875,-1,N/A,,3875,,61271,61271,,0
H2,2004,2004,2004,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,9500,-1,N/A,,9500,,20207,20207,,0
H2,2004,2004,2004,6,1,0,M,504,Morocco,MAR,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,941,-1,N/A,,941,,5175,5175,,0
H2,2004,2004,2004,6,1,0,M,504,Morocco,MAR,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,174910,-1,N/A,,174910,,607771,607771,,0
H2,2004,2004,2004,6,1,0,M,504,Morocco,MAR,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,15125,-1,N/A,,15125,,47256,47256,,0
H2,2004,2004,2004,6,1,0,M,504,Morocco,MAR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,13062,-1,N/A,,13062,,80880,80880,,0
H2,2004,2004,2004,6,1,0,M,504,Morocco,MAR,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,20699,-1,N/A,,20699,,46155,46155,,0
H2,2004,2004,2004,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,679,-1,N/A,,679,,5473,5473,,0
H2,2004,2004,2004,6,1,0,M,504,Morocco,MAR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,53191,-1,N/A,,53191,,156105,156105,,0
H2,2004,2004,2004,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1125,-1,N/A,,1125,,5289,5289,,0
H2,2004,2004,2004,6,1,0,M,504,Morocco,MAR,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,121,-1,N/A,,121,,659,659,,0
H2,2004,2004,2004,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",-1,N/A,0,-1,N/A,,,,15,,15,0
H2,2004,2004,2004,6,1,0,X,504,Morocco,MAR,899,"Areas, nes",_X ,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",-1,N/A,0,-1,N/A,,,,15,,15,0
H2,2005,2005,2005,6,1,0,X,504,Morocco,MAR,752,Sweden,SWE,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,517,-1,N/A,,517,,4187,,4187,0
H2,2005,2005,2005,6,1,0,X,504,Morocco,MAR,266,Gabon,GAB,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,525,-1,N/A,,525,,3161,,3161,0
H2,2005,2005,2005,6,1,0,X,504,Morocco,MAR,12,Algeria,DZA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,105,-1,N/A,,105,,197,,197,0
H2,2005,2005,2005,6,1,0,X,504,Morocco,MAR,686,Senegal,SEN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,234,-1,N/A,,234,,4569,,4569,0
H2,2005,2005,2005,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1381,-1,N/A,,1381,,12113,,12113,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,704,Viet Nam,VNM,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,9100,-1,N/A,,9100,,23884,23884,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,14590,-1,N/A,,14590,,49466,49466,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,280222,-1,N/A,,280222,,880570,880570,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,75865,-1,N/A,,75865,,239748,239748,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,410,Rep. of Korea,KOR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,920,-1,N/A,,920,,11348,11348,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,17962,-1,N/A,,17962,,46293,46293,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,757,Switzerland,CHE,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,18,-1,N/A,,18,,5,5,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,22734,-1,N/A,,22734,,139658,139658,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,528,Netherlands,NLD,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,16,-1,N/A,,16,,243,243,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,16568,-1,N/A,,16568,,62640,62640,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,19360,-1,N/A,,19360,,82931,82931,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,20,-1,N/A,,20,,1732,1732,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,392,Japan,JPN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,6,-1,N/A,,6,,29,29,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2000,-1,N/A,,2000,,8921,8921,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,465520,-1,N/A,,465520,,1609914,1609914,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3086,-1,N/A,,3086,,14191,14191,,0
H2,2005,2005,2005,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3053,-1,N/A,,3053,,48254,48254,,0
H2,2006,2006,2006,6,1,0,X,504,Morocco,MAR,226,Equatorial Guinea,GNQ,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3,-1,N/A,,3,,19,,19,6
H2,2006,2006,2006,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4852,-1,N/A,,4852,,32613,,32613,6
H2,2006,2006,2006,6,1,0,X,504,Morocco,MAR,266,Gabon,GAB,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,17,-1,N/A,,17,,105,,105,0
H2,2006,2006,2006,6,1,0,X,504,Morocco,MAR,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,257,-1,N/A,,257,,46,,46,0
H2,2006,2006,2006,6,1,0,X,504,Morocco,MAR,478,Mauritania,MRT,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,718,-1,N/A,,718,,6034,,6034,0
H2,2006,2006,2006,6,1,0,X,504,Morocco,MAR,686,Senegal,SEN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3857,-1,N/A,,3857,,26409,,26409,0
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,34013,-1,N/A,,34013,,150550,150550,,0
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,253945,-1,N/A,,253945,,885212,885212,,0
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,360,Indonesia,IDN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,7800,-1,N/A,,7800,,23542,23542,,0
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,24040,-1,N/A,,24040,,70466,70466,,0
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,6141,-1,N/A,,6141,,27698,27698,,0
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,22453,-1,N/A,,22453,,72027,72027,,0
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,13131,-1,N/A,,13131,,56100,56100,,0
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,61,-1,N/A,,61,,1794,1794,,0
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,826,United Kingdom,GBR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,480,-1,N/A,,480,,8123,8123,,0
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,17046,-1,N/A,,17046,,85677,85677,,0
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,383572,-1,N/A,,383572,,1433121,1433121,,0
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1837,-1,N/A,,1837,,9571,9571,,0
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2623,-1,N/A,,2623,,42215,42215,,0
H2,2006,2006,2006,6,1,0,M,504,Morocco,MAR,466,Mali,MLI,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2,-1,N/A,,2,,146,146,,0
H2,2007,2007,2007,6,1,0,X,504,Morocco,MAR,450,Madagascar,MDG,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1466,-1,N/A,,1466,,10802,,10802,0
H2,2007,2007,2007,6,1,0,X,504,Morocco,MAR,566,Nigeria,NGA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,66,-1,N/A,,66,,881,,881,0
H2,2007,2007,2007,6,1,0,X,504,Morocco,MAR,266,Gabon,GAB,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,7246,-1,N/A,,7246,,63110,,63110,0
H2,2007,2007,2007,6,1,0,X,504,Morocco,MAR,478,Mauritania,MRT,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,218,-1,N/A,,218,,2339,,2339,0
H2,2007,2007,2007,6,1,0,X,504,Morocco,MAR,686,Senegal,SEN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,250,-1,N/A,,250,,2470,,2470,0
H2,2007,2007,2007,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,9246,-1,N/A,,9246,,79602,,79602,0
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,40,Austria,AUT,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,28,-1,N/A,,28,,138,138,,6
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,429238,-1,N/A,,429238,,2127079,2127079,,6
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,764,Thailand,THA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,22110,-1,N/A,,22110,,80181,80181,,0
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,458,Malaysia,MYS,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,161597,-1,N/A,,161597,,664250,664250,,0
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,144,Sri Lanka,LKA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,49043,-1,N/A,,49043,,241248,241248,,0
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,490,"Other Asia, nes",S19,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,34276,-1,N/A,,34276,,154756,154756,,0
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,699,India,IND,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,86684,-1,N/A,,86684,,572114,572114,,0
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,156,China,CHN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,68358,-1,N/A,,68358,,356876,356876,,0
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3600,-1,N/A,,3600,,14796,14796,,0
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,251,France,FRA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2274,-1,N/A,,2274,,32788,32788,,0
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,724,Spain,ESP,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1266,-1,N/A,,1266,,8592,8592,,0
H2,2007,2007,2007,6,1,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2,-1,N/A,,2,,1340,1340,,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,768,Togo,TGO,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,240,-1,N/A,,240,,2540,,2540,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,854,Burkina Faso,BFA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,110,-1,N/A,,110,,2821,,2821,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,178,Congo,COG,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,289,-1,N/A,,289,,6400,,6400,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,384,Côte d'Ivoire,CIV,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,652,-1,N/A,,652,,34847,,34847,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,466,Mali,MLI,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,34,-1,N/A,,34,,1299,,1299,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,434,Libya,LBY,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1010,-1,N/A,,1010,,104,,104,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,266,Gabon,GAB,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,1531,-1,N/A,,1531,,56504,,56504,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,686,Senegal,SEN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,7,-1,N/A,,7,,5299,,5299,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,478,Mauritania,MRT,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,25,-1,N/A,,25,,250,,250,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,562,Niger,NER,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,8,-1,N/A,,8,,2932,,2932,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,204,Benin,BEN,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,4,-1,N/A,,4,,227,,227,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,566,Nigeria,NGA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3,-1,N/A,,3,,99,,99,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,120,Cameroon,CMR,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,20,-1,N/A,,20,,1734,,1734,0
H2,2008,2008,2008,6,1,0,X,504,Morocco,MAR,0,World,W00,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,3933,-1,N/A,,3933,,115056,,115056,0
H2,2008,2008,2008,6,1,0,M,504,Morocco,MAR,276,Germany,DEU,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,2,-1,N/A,,2,,9,9,,6
H2,2008,2008,2008,6,1,0,M,504,Morocco,MAR,380,Italy,ITA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,216,-1,N/A,,216,,1213,1213,,6
H2,2008,2008,2008,6,1,0,M,504,Morocco,MAR,842,USA,USA,0,World,W00,C00,All CPCs,0,All MOTs,401511,"Rubber; vulcanised (other than hard rubber), surgical gloves",8,kg,10,-1,N/A,,10,,55,55,,6
